row ID,row m/z,row retention time,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area
8226,371.295643,5.7531767,0,0,0,0,0,0,0,0,0,0,0,0,57430.49,0,0,0,0,219028.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78378.04,0,0,0,0,0,0,298827.6,0,0,19913.828,0,0
8227,371.2958488,4.653539,0,0,0,0,0,0,0,0,0,0,0,0,100121.02,0,0,0,0,37182.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46157.836,0,0,0,0,0
8228,371.2960824,5.1840835,0,0,0,0,0,0,0,0,0,0,0,0,920973.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,371.3162172,6.342433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28149.63,0,0,0,0,207315.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16639.096,0,0,0,0,0,0,20840.824,0,0,0
8230,371.3164222,5.4156833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43148.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,371.3164265,5.9092546,0,295224.97,283038.5,682946.5,0,121946.01,147327.47,191742.34,287690.1,568980.75,56691.293,0,241227.23,178414.42,214940.06,567182.75,113879.484,143269.1,97006.01,0,260137.5,570392.4,83675.34,259327.47,582844.5,58332.305,155636.69,188828.36,809938.9,427237.34,260079.14,75634.29,50094.215,201676.34,88623.5,144282.44,0,720002.25,0,0,0,0,122336.1,181313.06,564773.25,77032.59,62271.785,122120,181104.4,65859.75,202674.47,0,201586.94,107162.58,134254.3,163998.56,121903.71,903482.56,128531.25,0,213130.38,643133.56,4258668.5,138404.02,772970.2,174921.55,377291.25,943770.44,214245.67,0,87454.81,99123.59,539126.3,268536.12,373592.5,296125.44,51441.95,0
8232,371.3168172,5.1381,0,0,0,0,0,0,0,0,0,0,0,0,13492.785,0,0,18303.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51239.57,0,0,0,0,24303.074,0,0,0,0,0,0,0,0,0,0
8233,371.3316491,5.7144413,0,0,0,0,0,0,0,0,0,0,0,0,45935.426,0,0,48264.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,371.3331652,6.3546333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160946.8,0,0,0,0,0,0,31764.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,371.6309816,5.3458166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317153.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,372.0615958,1.41925,0,0,0,0,190708.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,372.0662047,3.5998888,0,0,0,0,0,0,0,0,0,0,0,0,77383.34,0,0,0,0,0,0,0,0,0,47998.47,0,54493.633,0,0,0,0,60616.418,0,0,0,0,50377.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44368.79,0,0,51431.832,0,0,0,0,86758.8,0,0,51673.707,0,60788.06,67140.23,0,0,0,60302.406,44008.246,0,0,0,0,0
8238,372.0878331,4.331575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84217.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64449.58,0
8239,372.1809058,3.3151333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303638.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,372.2189508,4.5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208330.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,372.2197401,5.147683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94346.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,372.2217581,5.437775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18703.38,0,0,0,0,0,0,0,0,0,0,227517.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,372.2398934,3.9947834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124302.31,0
8244,372.2419095,5.24735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183272.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8245,372.2735576,4.243663,0,0,0,0,0,0,0,0,0,104517.91,0,0,78743.06,0,0,118146.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99447.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283815.03,0,127232.05,0,0,179320.64,0,0,0,0,0,0,0,46478.35,0,0
8246,372.275887,3.7025418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121650.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173890.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8247,372.3102313,5.6071835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193863.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8248,373.0550307,2.8007166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213275.27,0,0,0,0,0,0,0,0,0,0,0
8249,373.0920522,3.4151833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276761.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,373.104651,3.6268501,0,0,0,0,0,355409.16,0,0,0,0,0,0,0,0,0,0,0,0,66057.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8251,373.104871,3.96965,0,0,0,0,0,74022.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8252,373.1283505,3.1426334,0,0,0,0,0,0,228450.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253,373.1469182,1.58235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183745.78,0,0,0,0,0,0,0,0
8254,373.1521579,4.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,373.1622507,3.6183834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39354.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8256,373.1646291,2.2933667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102962.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,373.1835548,1.20635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92735.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,373.1836014,1.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151630.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,373.1980361,3.6850667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585900.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8260,373.2008047,4.5617833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15225.094,0,0,0,0,0,0,0,0,0,0,182221.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58013.094,0,0,499643.2
8261,373.2009947,4.2178445,0,0,0,0,0,0,0,0,0,0,0,0,41556.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68357.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434890.6
8262,373.2011105,3.8393166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463833.28
8263,373.2012183,3.1560998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245228.83,0,0,0,0,0,0,0,0,0,0,57231.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264,373.2027069,2.9698334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504672.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,373.2128456,3.6362798,62087.766,0,0,0,118645.51,0,196902.25,447279.34,0,0,103093.234,198434.97,0,102905.61,0,0,0,0,0,0,0,0,0,79827.664,0,121193.766,2490250,0,0,0,0,233791.47,0,0,430453.7,0,0,0,208158.56,0,1623975.4,0,0,0,0,320648.16,45694.754,0,0,249394.17,0,0,700307.8,176647.58,0,0,0,231637.34,0,96256.84,0,0,62596.06,0,0,0,0,0,0,0,0,150080.08,0,0,0,0,0,0
8266,373.2219053,1.9788749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70569.94,0,0,0,0,0,0,0,0,0,63093.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267,373.255953,4.5088334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114321.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73500.34,0,113422.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8268,373.2572196,3.3810833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58760.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,373.2741137,3.2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81752.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,373.2741169,4.817353,0,0,0,0,0,0,0,0,0,0,163667.84,0,0,0,0,0,0,0,0,0,0,0,0,145538,0,0,451999.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137383.52,0,259220.66,0,0,0,0,0,148222.81,0,0,0,0,0,0
8271,373.2741628,3.5544,0,0,0,0,0,0,0,0,0,0,0,0,146451.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8272,373.2744675,5.2677193,0,0,0,0,0,0,0,0,0,82532.99,0,0,0,249039.33,148990.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92693.38,71509.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77235.3,0,0,0,0,0,0,0,0,0,0,0,0,0,70071.055,0,0,0,0,0,0,0
8273,373.2744907,4.302528,0,0,0,0,0,0,0,0,0,0,55171.53,0,0,0,0,236231.53,0,0,0,0,0,0,0,0,0,0,53467.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89747.48,0,86181.07,0,0,0,0,0,96551.05,0,0,0,0,0,0
8274,373.2745657,5.83345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224908.7,0,0,0,0,0,0,0,0,0,0,0,0
8275,373.2748817,3.76365,0,0,0,0,0,0,0,0,0,0,0,0,116205.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8276,373.2947382,4.3395967,0,0,0,0,0,0,0,0,0,0,0,0,66927.34,0,48892.766,0,0,0,0,0,0,0,0,0,0,0,0,0,77791.73,0,0,0,0,0,0,33876.918,0,0,0,0,0,0,0,0,97751.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167093.94,0,0,0,0,85767.88,0,0,0,0,185572.8,0,149278.38,211816.33,0,0
8277,373.295055,5.48105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83889.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,373.2955459,6.3668165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58898.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,373.3109524,4.992046,0,0,0,0,0,0,0,0,0,0,0,0,181638.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17083.88,0,0,0,0,0,0,0,53421.215,0,0,0,0,0,275771.9,0,0,0,0,0
8280,373.6497119,3.42635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344597.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,373.6934112,2.6470945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161711.28,266487.97,0,0,0,0,0,0,0,0,0,0,0,305721.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,374.0837056,2.4190166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47105.617,0,0,0,0
8283,374.0906398,3.71605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153930.33,0,0,0,0
8284,374.0921439,3.3823166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942449.8,0,0,0,0
8285,374.1050605,1.6855667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726677.75
8286,374.1947836,2.6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110906.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,374.1998091,4.2997203,0,0,0,0,170491.83,0,0,0,0,0,0,208140.64,0,0,0,0,0,0,0,0,0,0,103726.53,0,0,0,0,0,0,0,0,0,0,0,238007.83,0,0,0,0,0,0,220159.36,0,0,0,65558.79,147835.38,0,0,0,0,0,0,74993.19,0,0,0,0,0,0,0,0,0,218363.58,23666.822,0,0,21595.086,0,0,0,87232.86,0,0,0,0,0,0
8288,374.2171129,2.72295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288357.72,0,0,0,0,0,0,0,0
8289,374.2173174,2.8580334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415944.38,0,0,0,0,0,0,0,0
8290,374.2536218,3.3285832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215327.02,0
8291,374.2570311,5.6071835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175693.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8292,374.2892731,4.508587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330179.2,0,0,0,92523.414,0,0,0,0,0,0,0,71223.01,0,0,0,0,0,0,153728.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133530.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
