	annotation network number	LQ-01-61-74_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
2230	3583.0	0.0004282853752488756	6.99	615.46	{15043, 15092, 15093, 14875, 14877}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	592.4706	non anotated	not interesting
12911	9647x	0.00015521534353809375	7.02	407.3675	{9647}	{nan}	0.0	non anotated	not interesting
2424	10229x	0.0001874836207122317	7.03	423.3622	{10229}	{nan}	0.0	annotated	not interesting
2678	10553x	0.0019306516592729566	7.03	429.3729	{10553}	{nan}	0.0	non anotated	not interesting
12971	971x	5.6649642787311116e-05	7.04	182.9853	{971}	{nan}	0.0	non anotated	not interesting
2232	3587.0	0.00019727335352689868	7.06	461.3389	{10129, 11830}	{'[M-H2O+H]+', '[M+Na]+'}	438.35	annotated	not interesting
12677	9354x	0.00012314610924699036	7.11	397.3835	{9354}	{nan}	0.0	non anotated	not interesting
2237	3598.0	0.0005549202660444703	7.12	597.4494	{14360, 14930, 14663}	{'[M-H+2Na]+', '[M+Na]+', '[M+H]+'}	552.4774	non anotated	not interesting
9670	555x	0.0003354391621727214	7.12	162.1026	{555}	{nan}	0.0	non anotated	not interesting
7110	2317x	0.00013833510992883465	7.16	222.1713	{2317}	{nan}	0.0	non anotated	not interesting
4465	1305x	0.0004513305028303999	7.16	195.0878	{1305}	{nan}	0.0	non anotated	not interesting
2241	3606.0	0.0011470639244200074	7.18	601.4805	{14720, 14964}	{'[M+Na]+', '[M+H]+'}	578.4912	non anotated	specific non annotated
12913	9649x	0.00013891011419593947	7.2	407.3676	{9649}	{nan}	0.0	non anotated	not interesting
5532	14621x	9.947872385237927e-05	7.21	571.4142	{14621}	{nan}	0.0	non anotated	not interesting
6136	15585x	0.0001731363608994973	7.24	714.5515	{15585}	{nan}	0.0	non anotated	not interesting
12555	9215x	0.00012935706059406544	7.27	393.3154	{9215}	{nan}	0.0	non anotated	not interesting
12908	9644x	0.00014045979701153474	7.28	407.3674	{9644}	{nan}	0.0	non anotated	not interesting
12907	9643x	5.0884011613548335e-05	7.36	407.3674	{9643}	{nan}	0.0	non anotated	not interesting
4457	1304x	8.287413210026712e-05	7.39	195.0877	{1304}	{nan}	0.0	non anotated	not interesting
3123	11129x	8.497329384709191e-05	7.43	443.3884	{11129}	{nan}	0.0	annotated	not interesting
11303	75x	0.0005948322301181264	7.56	121.0759	{75}	{nan}	0.0	non anotated	not interesting
2468	10284x	6.140606912787244e-05	7.6	424.369	{10284}	{nan}	0.0	non anotated	not interesting
12906	9642x	4.5318929541560005e-05	7.61	407.3674	{9642}	{nan}	0.0	non anotated	not interesting
12999	9751x	0.00019533772847497326	7.61	409.383	{9751}	{nan}	0.0	annotated	not interesting
13050	9817x	0.00032263691532332647	7.72	411.3622	{9817}	{nan}	0.0	non anotated	not interesting
9448	52x	0.0005818702896325737	7.72	112.0357	{52}	{nan}	0.0	non anotated	not interesting
7713	305x	0.0007268842835016329	7.72	146.0714	{305}	{nan}	0.0	non anotated	not interesting
9629	551x	0.0005718044613726513	7.75	162.1024	{551}	{nan}	0.0	non anotated	not interesting
13125	9908x	9.104067785928282e-05	7.84	413.3778	{9908}	{nan}	0.0	non anotated	not interesting
13000	9752x	0.00022056946652843407	7.85	409.383	{9752}	{nan}	0.0	annotated	not interesting
9365	51x	0.00020574683872254465	7.87	112.0357	{51}	{nan}	0.0	non anotated	not interesting
11158	73x	0.00015829811588278516	7.93	121.0758	{73}	{nan}	0.0	non anotated	not interesting
9988	594x	0.0039942587969535315	7.94	164.1011	{594}	{nan}	0.0	non anotated	not interesting
12996	9748x	0.00019823358232763037	7.97	409.3829	{9748}	{nan}	0.0	annotated	not interesting
12675	9352x	0.00047446874037595913	8.0	397.3829	{9352}	{nan}	0.0	non anotated	not interesting
2605	10466x	0.00025533816250447735	8.0	427.3933	{10466}	{nan}	0.0	non anotated	not interesting
6446	159x	0.004383819594619745	8.01	133.0634	{159}	{nan}	0.0	non anotated	not interesting
8074	356x	0.005134082459948202	8.01	148.087	{356}	{nan}	0.0	non anotated	not interesting
6765	18x	0.00047237392886445296	8.02	106.0402	{18}	{nan}	0.0	non anotated	not interesting
8045	352x	0.00027988788203309406	8.02	148.0747	{352}	{nan}	0.0	non anotated	not interesting
10226	623x	8.457543200426622e-05	8.1	165.126	{623}	{nan}	0.0	non anotated	not interesting
6852	199x	0.0010274406062603862	8.11	136.0824	{199}	{nan}	0.0	non anotated	not interesting
10235	624x	8.503953110804328e-05	8.16	165.1261	{624}	{nan}	0.0	non anotated	not interesting
4239	126x	0.0006039465185647112	8.16	125.0852	{126}	{nan}	0.0	non anotated	not interesting
6875	201x	0.0002962507572563734	8.18	136.0825	{201}	{nan}	0.0	non anotated	not interesting
7225	244x	0.0026189798435091735	8.19	140.058	{244}	{nan}	0.0	non anotated	not interesting
6824	196x	0.000541090651698797	8.44	136.0824	{196}	{nan}	0.0	non anotated	not interesting
