rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
1214	1	1	1	0.09266669975625705	-33.16274427129011	0.9999999999999999	52.28944970626154	C9H19N	[M + H]+	AXWLKJWVMMAXBD	InChI=1S/C9H19N/c1-2-3-7-10-8-5-4-6-9-10/h2-9H2,1H3	Butylpiperidine	CCCCN1CCCCC1	2.4000001	78654;23074259;58119867;101040241	NORMAN:(NS00031901);COCONUT:(CNP0144068);Natural Products:(UNPD187821);PubChem:(78654 23074259 58119867 101040241);SuperNatural:(SN00343087);ZINC bio:(ZINC01556128);PubMed;KEGG Mine	8593383490	142.15926176403832	19.928249716758728	274_Celastraceae_pos_sirius_red_275
1215	1	1	1	0.09259701038858589	-101.83150353854997	0.9999999999999999	130.2604768251145	C13H14O3	[M + H]+	YZQGUYKFIAVJFB	InChI=1S/C13H14O3/c1-3-12(15)10-4-6-11(7-5-10)13(16)8-9(2)14/h4-7H,3,8H2,1-2H3	null	CCC(=O)C1=CC=C(C=C1)C(=O)CC(=O)C	2.00622535	101473122	PubChem:(101473122)	2	219.1016132425219	114.28699851036072	1966_Celastraceae_pos_sirius_red_2008
1216	1	1	1	0.0924619469715317	-48.182202559458986	0.9999999999999999	68.36957613897899	C13H18	[M + H]+	FYASLQYJBYEUET	InChI=1S/C13H18/c1-5-6-9-12-11(2)8-7-10-13(12,3)4/h1,6,9H,7-8,10H2,2-4H3	2-but-1-en-3-ynyl-1,3,3-trimethylcyclohexene	CC1=C(C(CCC1)(C)C)C=CC#C	3.97371507	3383007;5810088	PubChem:(3383007 5810088);YMDB Mine;KEGG Mine	42949672962	175.14794630109432	288.21087419986725	743_Celastraceae_pos_sirius_red_746
1217	1	3	3	0.09243987884418152	-52.296725120331494	0.9999999999999999	204.5241668830979	C12H22O4	[M - H4O2 + H]+	TVIDDXQYHWJXFK	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	Corfree M 2	C(CCCCCC(=O)O)CCCCC(=O)O	3.06134129	12736;6991984;12400841;11665832;11229952;16212954;71309580;90477850	HMDB:(623);PubChem class - food;SuperNatural:(SN00002058 SN00283277);ZINC bio:(ZINC01529497);additional;HSDB:(693-23-2);MeSH:(12736);PubMed;NORMAN:(NS00010129);COCONUT:(CNP0282563 CNP0293008);Natural Products:(UNPD31013);PubChem:(12736 6991984 12400841 11665832 11229952 16212954 71309580 90477850);CHEBI:(76273 4676);PubChem class - bio and metabolites;KEGG:(C02678);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10670)	222096238	195.13826631584044	140.71394526399672	1231_Celastraceae_pos_sirius_red_1247
1218	1	3	3	N/A	-63.5843383648518	0.9999999999999999	204.5241668830979	C12H20O3	[M - H2O + H]+	YUJKHEXVLGFLBI	InChI=1S/C12H20O3/c1-11(14)8-6-4-2-3-5-7-9-12(15)10-13/h10H,2-9H2,1H3	null	CC(=O)CCCCCCCCC(=O)C=O	2.0999999	10036104	PubChem:(10036104)	2	195.13826631584044	140.71394526399672	1231_Celastraceae_pos_sirius_red_1247
1219	1	3	3	N/A	-86.34241126779712	0.9999999999999999	204.5241668830979	C12H18O2	[M + H]+	BLYZFTHWPKIHGD	InChI=1S/C12H18O2/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-8H2,1-2H3	null	CCCCC#COOC#CCCCC	5.5	129692321	PubChem:(129692321)	2	195.13826631584044	140.71394526399672	1231_Celastraceae_pos_sirius_red_1247
1220	1	1	1	0.09233834620911222	-98.51994897657154	0.9999999999999999	210.58552698594085	C11H16O3	[M + H]+	BJFFUPMQMSGRJY	InChI=1S/C11H16O3/c1-13-9-7-10(12)14-11(8-9)5-3-2-4-6-11/h7H,2-6,8H2,1H3	4-methoxy-1-oxaspiro[5.5]undec-3-en-2-one	COC1=CC(=O)OC2(C1)CCCCC2	2.0	11310098	PubChem:(11310098)	2	197.11723739750303	205.07999897003174	1295_Celastraceae_pos_sirius_red_1313
1221	1	1	1	0.09223320592261257	-33.295070700587154	0.9999999999999999	64.82926827618873	C8H12	[M + H]+	GAVFLURQXCLWEI	InChI=1S/C8H12/c1-4-6-8(3)7-5-2/h4-5H,1-3,6-7H2	1,6-Heptadiene, 4-methylene-	C=CCC(=C)CC=C	3.5	12697190	PubChem:(12697190)	2	109.10119893388442	282.82410487532616	27_Celastraceae_pos_sirius_red_28
1222	1	2	2	0.09221235854540494	-58.115597725833176	0.9999999999999999	243.1281039853993	C13H24O3	[M - H2O + H]+	QQMDRBATPLAFPG	InChI=1S/C13H24O3/c1-12(14)10-8-6-4-2-3-5-7-9-11-13(15)16/h9,11-12,14H,2-8,10H2,1H3,(H,15,16)	null	CC(CCCCCCCCC=CC(=O)O)O	3.70000005	86289710	PubChem:(86289710);CHEBI:(78979)	34	211.16888860706126	131.32360575928942	1740_Celastraceae_pos_sirius_red_1768
1223	1	2	2	N/A	-69.06436517549848	0.9999999999999999	243.1281039853993	C13H22O2	[M + H]+	HIYCUTLUJVKPHM	InChI=1S/C13H22O2/c1-2-3-4-5-6-9-12(14)11-8-7-10-13(11)15/h8,12,14H,2-7,9-10H2,1H3	2-(1-hydroxyoctyl)cyclopent-2-en-1-one	CCCCCCCC(C1=CCCC1=O)O	3.70000005	11458492	PubChem:(11458492)	2	211.16888860706126	131.32360575928942	1740_Celastraceae_pos_sirius_red_1768
1224	1	3	3	0.09200094705994608	-51.947601482910265	0.9999999999999999	122.15267709469862	C15H22O	[M + H]+	KOBSLTSXWKEUCB	InChI=1S/C15H22O/c1-9(2)13-8-14-10(3)5-6-12(14)11(4)7-15(13)16/h11-12H,5-8H2,1-4H3	null	CC1CC(=O)C(=C(C)C)CC2=C(CCC12)C	3.20000005	50922710;75582266	COCONUT:(CNP0179091);HMDB:(38201);Natural Products:(UNPD129909);PubChem:(50922710 75582266);SuperNatural:(SN00269674);PubChem class - bio and metabolites	19955722	219.1743546273259	163.84454736253247	1994_Celastraceae_pos_sirius_red_2037
1225	1	3	3	N/A	-59.637647369175355	0.9999999999999999	122.15267709469862	C15H26O3	[M - H4O2 + H]+	UVLCTHMOJINEAS	InChI=1S/C15H26O3/c1-13(2)7-11(18)15-5-4-10(17)14(3,8-15)6-9(16)12(13)15/h9-12,16-18H,4-8H2,1-3H3	null	CC1(CC(C23C1C(CC(C2)(C(CC3)O)C)O)O)C	1.70000005	15483846	PubChem:(15483846)	2	219.1743546273259	163.84454736253247	1994_Celastraceae_pos_sirius_red_2037
1226	1	3	3	N/A	-79.87819288191321	0.9999999999999999	122.15267709469862	C15H24O2	[M - H2O + H]+	JTNJTRINZDTSNE	InChI=1S/C15H24O2/c1-9-5-6-11-15(4,17-11)8-7-10-12(9)13(16)14(10,2)3/h10-13,16H,1,5-8H2,2-4H3	null	CC1(C2CCC3(C(O3)CCC(=C)C2C1O)C)C	2.83982921	""	KEGG Mine	8589934592	219.1743546273259	163.84454736253247	1994_Celastraceae_pos_sirius_red_2037
1227	1	1	1	0.09167525105892668	-125.60705028355227	0.9999999999999999	87.26597524736114	C10H12F2O	[M + H]+	KOJGFSZGLKFRDX	InChI=1S/C10H12F2O/c1-3-10(11,12)8-4-6-9(13-2)7-5-8/h4-7H,3H2,1-2H3	null	CCC(C1=CC=C(C=C1)OC)(F)F	3.20000005	15040202	PubChem:(15040202)	2	187.09362826469453	178.86999607086182	1003_Celastraceae_pos_sirius_red_1016
1228	1	1	1	0.09156536931278261	-34.537359647078354	0.9999999999999999	64.92224583510557	C11H18	[M + H]+	KAPJFFDRWJBCOK	InChI=1S/C11H18/c1-9-5-4-6-10(2)11(3)8-7-9/h5H,4,6-8H2,1-3H3	null	CC1=CCCC(=C(CC1)C)C	2.5	23523187;74058947	PubChem:(23523187 74058947)	2	151.14806085576492	387.5129985809326	405_Celastraceae_pos_sirius_red_407
1229	1	1	1	0.09150773555736925	-134.05543132098194	0.9999999999999999	255.80933169455756	C9H15N5O	[M + H]+	KRIRJZJULZVZLH	InChI=1S/C9H15N5O/c1-4-10-8(15)5-11-9-12-6(2)7(3)13-14-9/h4-5H2,1-3H3,(H,10,15)(H,11,12,14)	null	CCNC(=O)CNC1=NC(=C(N=N1)C)C	0.0	114383177	PubChem:(114383177)	2	210.1358571109128	364.3139934539795	1702_Celastraceae_pos_sirius_red_1729
1230	1	2	2	0.09132636164570077	-63.42396703524181	0.9999999999999999	128.58379037367217	C14H18O	[M + H]+	SIKKHXYDIWGJAV	InChI=1S/C14H18O/c1-9(2)12-6-4-10(3)14-8-11(15)5-7-13(12)14/h4,8,12-13H,1,5-7H2,2-3H3	null	CC1=CCC(C2C1=CC(=O)CC2)C(=C)C	2.5	10081580;125113933;125113934	PubChem:(10081580 125113933 125113934)	2	203.14329179898883	251.22548818588257	1439_Celastraceae_pos_sirius_red_1462
1231	1	2	2	N/A	-95.8296454121836	0.9999999999999999	128.58379037367217	C14H20O2	[M - H2O + H]+	JEWYWQCZUNUZMN	InChI=1S/C14H20O2/c1-9-4-5-11-10(8-14(11,2)3)13(16)7-6-12(9)15/h12,15H,1,4-8H2,2-3H3	null	CC1(CC2=C1CCC(=C)C(CCC2=O)O)C	2.72722173	""	KEGG Mine	8589934592	203.14329179898883	251.22548818588257	1439_Celastraceae_pos_sirius_red_1462
1232	1	3	3	0.09131109910999832	-52.12850312397588	0.9999999999999999	187.51361613474316	C10H18O5	[M - H4O2 + H]+	OQYZCCKCJQWHIE	InChI=1S/C10H18O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	3-Hydroxysebacate	C(CCCC(=O)O)CCC(CC(=O)O)O	0.800000012	3017884;20848938;124350388;124350389	COCONUT:(CNP0002388);HMDB:(350);PubChem:(3017884 20848938 124350388 124350389);CHEBI:(89182 132935);additional;PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(3017884);Training Set;PubMed;KEGG Mine	25789218926	183.10166869566496	68.76181853793413	932_Celastraceae_pos_sirius_red_937
1233	1	3	3	N/A	-67.20611184117212	0.9999999999999999	187.51361613474316	C10H16O4	[M - H2O + H]+	LMZJGHLGFXUZOF	InChI=1S/C10H16O4/c1-2-3-4-8(12)9-5-7(11)6-10(13)14-9/h8-9,12H,2-6H2,1H3	2H-Pyran-2,4(3H)-dione, dihydro-6-[(1S)-1-hydroxypentyl]-, (6S)-	CCCCC(C1CC(=O)CC(=O)O1)O	1.0	71417164	PubChem:(71417164)	2	183.10166869566496	68.76181853793413	932_Celastraceae_pos_sirius_red_937
1234	1	3	3	N/A	-84.07688459165405	0.9999999999999999	187.51361613474316	C10H14O3	[M + H]+	ZETRKKKIPIBXJI	InChI=1S/C10H14O3/c1-7(11)10(8(2)12)6-4-3-5-9(10)13/h3-6H2,1-2H3	null	CC(=O)C1(CCCCC1=O)C(=O)C	0.600000024	15550817	PubChem:(15550817)	2	183.10166869566496	68.76181853793413	932_Celastraceae_pos_sirius_red_937
1235	1	1	1	0.0912063920865187	-69.64193435401074	0.9999999999999999	185.8494804128271	C13H24O2	[M + H]+	IBEQPKLKOJLFSF	InChI=1S/C13H24O2/c1-2-3-4-5-6-7-8-10-13(15)11-9-12-14/h1,14H,2-12H2	1-hydroxytridecan-4-one	[CH]CCCCCCCCC(=O)CCCO	3.90617394	58785438	PubChem:(58785438)	2	213.18427979432815	220.8669948577881	1790_Celastraceae_pos_sirius_red_1821
1236	1	1	1	0.09119708514253584	-58.40688559905259	0.9999999999999999	60.22171217806957	C12H12O	[M + H]+	JHMFPCOVOPNRQU	InChI=1S/C12H12O/c1-8-7-10-5-3-4-6-11(10)12(13)9(8)2/h3-6H,7H2,1-2H3	null	CC1=C(C(=O)C2=CC=CC=C2C1)C	2.5	57915705	PubChem:(57915705)	2	173.0963405803268	250.60700297355652	705_Celastraceae_pos_sirius_red_708
1237	1	1	1	0.09114589308611618	-187.95130980423724	0.9999999999999999	133.70288268381242	C7H11FN4	[M + Na]+	UDOSOCKIRAKSPO	InChI=1S/C7H11FN4/c1-12-4-6(10-11-12)9-5-7(8)2-3-7/h4,9H,2-3,5H2,1H3	null	CN1C=C(N=N1)NCC2(CC2)F	0.699999988	131151475	PubChem:(131151475)	2	193.08581148644546	383.5699939727783	1142_Celastraceae_pos_sirius_red_1158
1238	1	2	2	0.09105931254577479	-66.24482075090785	0.9999999999999999	232.95791411224963	C11H18O5	[M - H2O + H]+	YZHMDWJIJMFCHQ	InChI=1S/C11H18O5/c12-9(5-1-3-7-10(13)14)6-2-4-8-11(15)16/h1-8H2,(H,13,14)(H,15,16)	6-Oxoundecanedioicacid	C(CCC(=O)O)CC(=O)CCCCC(=O)O	1.35474181	10633211	PubChem:(10633211)	2	213.11206113290174	125.894376039505	1775_Celastraceae_pos_sirius_red_1806
1239	1	2	2	N/A	-78.66018221341913	0.9999999999999999	232.95791411224963	C11H16O4	[M + H]+	OIUPBOONLQPLQI	InChI=1S/C11H16O4/c1-3-4-5-6-8-9(10(12)13)7(2)11(14)15-8/h8H,3-6H2,1-2H3,(H,12,13)	null	CCCCCC1C(=C(C(=O)O1)C)C(=O)O	2.20000005	26210708;26210710;45359437	COCONUT:(CNP0046672 CNP0297437);KNApSAcK:(43035);Natural Products:(UNPD180219);PubChem:(26210708 26210710 45359437);SuperNatural:(SN00020931 SN00020932 SN00313372);ZINC bio:(ZINC14717443 ZINC14717445)	3186706	213.11206113290174	125.894376039505	1775_Celastraceae_pos_sirius_red_1806
1240	1	3	3	0.09095388290335234	-40.82554495497633	0.9999999999999999	78.41754257067987	C15H22	[M + H]+	MAEHOUIVWGFBMO	InChI=1S/C15H22/c1-12(2)15-10-8-13(3)6-5-7-14(4)9-11-15/h7-8,10H,3,5-6,9,11H2,1-2,4H3	null	CC1=CCCC(=C)C=CC(=C(C)C)CC1	4.82992125	""	COCONUT:(CNP0301176);Natural Products:(UNPD57220);KEGG Mine	8592064512	203.17833688856786	172.51274943351746	1441_Celastraceae_pos_sirius_red_1464
1241	1	3	3	N/A	-50.97415299544735	0.9999999999999999	78.41754257067987	C15H26O2	[M - H4O2 + H]+	WQYONXWMGBWUDV	InChI=1S/C15H26O2/c1-10(2)13-7-6-12(4)14(16)8-5-11(3)9-15(13)17/h9-10,13-17H,4-8H2,1-3H3	null	CC1=CC(C(CCC(=C)C(CC1)O)C(C)C)O	2.4000001	100982187	COCONUT:(CNP0193815);Natural Products:(UNPD122495);PubChem:(100982187);SuperNatural:(SN00255115)	3178498	203.17833688856786	172.51274943351746	1441_Celastraceae_pos_sirius_red_1464
1242	1	3	3	N/A	-58.43124445461863	0.9999999999999999	78.41754257067987	C15H24O	[M - H2O + H]+	DJGZASXOWNHOFE	InChI=1S/C15H24O/c1-10-5-6-14-13(9-15(14,3)4)11(2)8-12(16)7-10/h7,12-14,16H,2,5-6,8-9H2,1,3-4H3	Caryophyllene, 6-hydroxy-	CC1=CC(CC(=C)C2CC(C2CC1)(C)C)O	3.29999995	6430535;12098453;10846589;101085510	COCONUT:(CNP0348365);Natural Products:(UNPD113271);PubChem:(6430535 12098453 10846589 101085510);SuperNatural:(SN00369211)	3178498	203.17833688856786	172.51274943351746	1441_Celastraceae_pos_sirius_red_1464
1243	1	1	1	0.09086385431623739	-51.4326839847696	0.9999999999999999	187.7489299999272	C12H18O	[M + H]+	MTLGZOPMHYWXRN	InChI=1S/C12H18O/c1-8(2)11-9(3)6-10(13)7-12(11,4)5/h6H,7H2,1-5H3	4-Isopropylidene-3,5,5-trimethylcyclohex-2-en-1-one	CC1=CC(=O)CC(C1=C(C)C)(C)C	2.5999999	78433	PubChem:(78433);NORMAN:(NS00045026)	262146	179.1428029859693	355.50775051116943	854_Celastraceae_pos_sirius_red_857
1244	1	1	1	0.09081006043094961	-124.84085504510357	0.9999999999999999	136.2824458579749	C11H23FO2	[M + H]+	IUOUAYYDTPIAIZ	InChI=1S/C11H23FO2/c12-9-7-5-3-1-2-4-6-8-11(14)10-13/h11,13-14H,1-10H2	11-Fluoro-1,2-undecanediol	C(CCCCC(CO)O)CCCCF	2.9000001	101677	PubChem:(101677);PubChem class - safety and toxic	67108866	207.17550210318782	338.7583467923105	1614_Celastraceae_pos_sirius_red_1640
1245	2	1	1	0.09070867000915957	-44.77769694207782	0.9999999999999999	88.96790472436666	C12H18	[M + H]+	HBPFLDYCEWXBCV	InChI=1S/C12H18/c1-8-6-11-9(2)4-5-10(3)12(11)7-8/h6,9-10H,4-5,7H2,1-3H3	null	CC1CCC(C2=C1CC(=C2)C)C	2.9000001	21873010	PubChem:(21873010)	2	163.14881740479677	356.34600162506104	568_Celastraceae_pos_sirius_red_570
1246	1	1	1	0.09047406243798482	-38.931939514359364	0.9999999999999999	16.632748076273415	C9H14	[M + H]+	DVJHFOYLFFVPAE	InChI=1S/C9H14/c1-4-7(2)8(3)9-5-6-9/h4,7,9H,1,3,5-6H2,2H3	null	CC(C=C)C(=C)C1CC1	3.5999999	123899288	PubChem:(123899288)	2	123.11663736901964	395.0610065460205	108_Celastraceae_pos_sirius_red_109
1247	1	1	1	0.0904131025929892	-88.60754856703372	0.9999999999999999	102.21142837022906	C12H16O2	[M + H]+	RUQFLFFSSDCHKE	InChI=1S/C12H16O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-5,8-11H,6-7H2,1H3,(H,13,14)	2E,4E,8Z,10E-dodecatetraenoic acid	CC=CC=CCCC=CC=CC(=O)O	3.05201435	5312392;54286740;87640489;88283554	PubChem:(5312392 54286740 87640489 88283554)	2	193.12217661500324	278.81300926208496	1159_Celastraceae_pos_sirius_red_1175
1248	1	3	3	0.09033545320257179	-62.10331335225042	0.9999999999999999	169.62659811173074	C13H18O	[M + H]+	JIEWVMXBCVQKBS	InChI=1S/C13H18O/c1-9-5-4-6-13(3)8-12(14)10(2)7-11(9)13/h7H,4-6,8H2,1-3H3	null	CC1=C2C=C(C(=O)CC2(CCC1)C)C	2.5999999	13539719;95565238	PubChem:(13539719 95565238)	2	191.14286459552304	233.24120261706412	1094_Celastraceae_pos_sirius_red_1108
1249	1	3	3	N/A	-74.28945176770374	0.9999999999999999	169.62659811173074	C13H22O3	[M - H4O2 + H]+	ZKLGONMUSTXSKO	InChI=1S/C13H22O3/c1-2-3-4-5-6-7-10-8-11(14)13(16)12(15)9-10/h4-7,10-16H,2-3,8-9H2,1H3	null	CCCC=CC=CC1CC(C(C(C1)O)O)O	1.60000002	124878547;124878548;124878554;128964467	COCONUT:(CNP0381056);Training Set;PubChem:(124878547 124878548 124878554 128964467)	2113538	191.14286459552304	233.24120261706412	1094_Celastraceae_pos_sirius_red_1108
1250	1	3	3	N/A	-100.50936950684319	0.9999999999999999	169.62659811173074	C13H20O2	[M - H2O + H]+	ACQRUPZAAPLQQP	InChI=1S/C13H20O2/c1-12(2)7-4-8-13(3)9(11(14)15)5-6-10(12)13/h5,10H,4,6-8H2,1-3H3,(H,14,15)	null	CC1(CCCC2(C1CC=C2C(=O)O)C)C	3.79999995	51136570;52326025;52326027;52326029;52326031	COCONUT:(CNP0057523 CNP0087129);PubChem:(51136570 52326025 52326027 52326029 52326031);SuperNatural:(SN00039371 SN00039372 SN00039370 SN00039369);ZINC bio:(ZINC49601546 ZINC49601549 ZINC49601550 ZINC49601552);additional;Training Set	3694594	191.14286459552304	233.24120261706412	1094_Celastraceae_pos_sirius_red_1108
1251	1	1	1	0.09018482537167358	-58.174883990549354	0.9999999999999999	94.11297485856193	C8H14O2	[M + H]+	HSUMHDZYUTVHFS	InChI=1S/C8H14O2/c1-3-4-7-5-6(2)8(9)10-7/h6-7H,3-5H2,1-2H3	null	CCCC1CC(C(=O)O1)C	2.0999999	12679320;53894522;67854560;101631272;101631273	PubChem:(12679320 53894522 67854560 101631272 101631273)	2	143.10610645247402	333.24299812316895	275_Celastraceae_pos_sirius_red_276
1252	1	1	1	0.08984365699297127	-64.2621552238981	0.9999999999999999	240.3860518564938	C12H18O2	[M + H]+	CTMNHOOSFSITGN	InChI=1S/C12H18O2/c1-8(2)7-11-9-5-3-4-6-10(9)12(13)14-11/h6,8-9,11H,3-5,7H2,1-2H3	3-(2-methylpropyl)-3a,4,5,6-tetrahydro-3H-2-benzofuran-1-one	CC(C)CC1C2CCCC=C2C(=O)O1	3.20000005	111213	COCONUT:(CNP0341734);Training Set;PubChem:(111213);additional	2637826	195.1379711465821	128.24862599372864	1228_Celastraceae_pos_sirius_red_1244
1253	1	3	3	0.08969824065239827	-63.292131460002324	0.9999999999999999	214.43269607827793	C10H12O2	[M + H]+	WAMKWBHYPYBEJY	InChI=1S/C10H12O2/c1-5-6(2)10(12)8(4)7(3)9(5)11/h1-4H3	Duroquinone	CC1=C(C(=O)C(=C(C1=O)C)C)C	1.93010414	68238;91541715	NORMAN:(NS00032563);COCONUT:(CNP0373614);PubChem:(68238 91541715);SuperNatural:(SN00117158);CHEBI:(42023);ZINC bio:(ZINC00087597);PubChem class - bio and metabolites;MeSH:(68238);PubChem class - safety and toxic;PubMed;Biocyc:(CPD-10343)	87304294	165.09098156191493	88.73411698266864	600_Celastraceae_pos_sirius_red_602
1254	1	3	3	N/A	-81.09798913138324	0.9999999999999999	214.43269607827793	C10H14O3	[M - H2O + H]+	CBDXVKKOWRSTIN	InChI=1S/C10H14O3/c1-5-9(7(3)11)13-10(6-2)8(4)12/h1-2,7-12H,3-4H3	null	CC(C(C#C)OC(C#C)C(C)O)O	-0.100000001	88731147	PubChem:(88731147)	2	165.09098156191493	88.73411698266864	600_Celastraceae_pos_sirius_red_602
1255	1	3	3	N/A	-97.08249464864376	0.9999999999999999	214.43269607827793	C10H16O4	[M - H4O2 + H]+	XHUGXCVNAGWNCV	InChI=1S/C10H16O4/c1-7-2-3-8(11)4-5-9(12)6-10(13)14-7/h4-5,7-9,11-12H,2-3,6H2,1H3	null	CC1CCC(C=CC(CC(=O)O1)O)O	0.100000001	11194986;10330405;24773315;44189799;86163417;101626055;101366242;102459357;134830591	COCONUT:(CNP0215528);Natural Products:(UNPD140426 UNPD28001 UNPD120909);PubChem:(11194986 10330405 24773315 44189799 86163417 101626055 101366242 102459357 134830591);SuperNatural:(SN00244616 SN00306827 SN00352805);PubMed	3178562	165.09098156191493	88.73411698266864	600_Celastraceae_pos_sirius_red_602
1256	1	1	1	0.08959783080038985	-49.77681436154549	0.9999999999999999	157.85598592309455	C15H22O	[M + H]+	KUFXJZXMWHNCEH	InChI=1S/C15H22O/c1-10(2)12-5-7-15(4)8-6-14(16)11(3)13(15)9-12/h12H,1,5-9H2,2-4H3	alfa-Cyperone	CC1=C2CC(CCC2(CCC1=O)C)C(=C)C	3.79999995	273568;5316284;6452086;10513031;10632629;12069824;12303268;89528182	HMDB:(37061);SuperNatural:(SN00131492 SN00157374 SN00367208);ZINC bio:(ZINC05029090);additional;MeSH:(6452086);PubMed;COCONUT:(CNP0261866);KNApSAcK:(12759);Natural Products:(UNPD13781 UNPD190402 UNPD91019);PubChem:(273568 5316284 6452086 10513031 10632629 12069824 12303268 89528182);PubChem class - bio and metabolites;KEGG:(C17090)	20488542	219.1739524448215	377.77175188064575	2003_Celastraceae_pos_sirius_red_2046
1257	1	3	3	0.08959780355009106	-29.443006001289394	0.9999999999999999	176.26612387049644	C11H22O3	[M - H4O2 + H]+	KNRCBASNXNXUQQ	InChI=1S/C11H22O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h12H,1-10H2,(H,13,14)	11-hydroxyundecanoate	C(CCCCCO)CCCCC(=O)O	2.96791625	77237;7004975;10398000	NORMAN:(NS00030080);PubChem:(77237 7004975 10398000);YMDB Mine;CHEBI:(79126);ZINC bio:(ZINC02168567);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	43017068642	167.14303761056757	163.72815884649754	640_Celastraceae_pos_sirius_red_642
1258	1	3	3	N/A	-53.84338518405721	0.9999999999999999	176.26612387049644	C11H18O	[M + H]+	IICBWJOLGHTQDR	InChI=1S/C11H18O/c1-5-11(4)7-6-9(8-12)10(11,2)3/h1,9,12H,6-8H2,2-4H3	null	CC1(C(CCC1(C)C#C)CO)C	2.5999999	130148355;131124142	PubChem:(130148355 131124142)	2	167.14303761056757	163.72815884649754	640_Celastraceae_pos_sirius_red_642
1259	1	3	3	N/A	-65.23133109043447	0.9999999999999999	176.26612387049644	C11H20O2	[M - H2O + H]+	CXBGFUSXWRECOY	InChI=1S/C11H20O2/c1-3-10(8-12)6-5-7-11(4-2)9-13/h8-11H,3-7H2,1-2H3	null	CCC(CCCC(CC)C=O)C=O	2.20000005	88291577	PubChem:(88291577)	2	167.14303761056757	163.72815884649754	640_Celastraceae_pos_sirius_red_642
1260	1	1	1	0.08957952363312285	-81.1157010623431	0.9999999999999999	128.374112529848	C12H16O	[M + H]+	VUYIPMXBVQQATQ	InChI=1S/C12H16O/c1-5-8(2)11-7-6-9(3)12(13)10(11)4/h5-8,13H,1H2,2-4H3	null	CC1=C(C(=C(C=C1)C(C)C=C)C)O	3.70000005	121010964	PubChem:(121010964)	2	177.12732009524424	121.3840001821518	796_Celastraceae_pos_sirius_red_799
1261	1	2	2	0.08953600357881453	-44.39996971807416	0.9999999999999999	130.19917231944848	C8H16O3	[M - H2O + H]+	HHFNVTSMPXIGRC	InChI=1S/C8H16O3/c1-3-7(8(10)11)5-4-6(2)9/h6-7,9H,3-5H2,1-2H3,(H,10,11)	2-Ethyl-5-hydroxyhexanoic acid	CCC(CCC(C)O)C(=O)O	1.10000002	187922;119026197;119026198;119026199;119026200	PubChem:(187922 119026197 119026198 119026199 119026200)	2	143.10688212061967	311.35605534072965	289_Celastraceae_pos_sirius_red_290
1262	1	2	2	N/A	-61.0887290635571	0.9999999999999999	130.19917231944848	C8H14O2	[M + H]+	WOEHIWKPBUWQMU	InChI=1S/C8H14O2/c1-6-3-8(5-9)4-7(2)10-6/h5-8H,3-4H2,1-2H3	null	CC1CC(CC(O1)C)C=O	0.899999976	58424328;83904936;124567659;124567660	PubChem:(58424328 83904936 124567659 124567660)	2	143.10688212061967	311.35605534072965	289_Celastraceae_pos_sirius_red_290
1263	1	1	5	0.08948925578115335	-41.06197787475373	0.6236180904522612	11.134796000164933	C5H13NO4S2	[M + H]+	WOLHJRSOMCDJQI	InChI=1S/C5H13NO4S2/c1-6(12(3,9)10)4-5-11(2,7)8/h4-5H2,1-3H3	null	CN(CCS(=O)(=O)C)S(=O)(=O)C	-1.10000002	78924978	PubChem:(78924978)	2	216.036613817492	300.07899284362793	1870_Celastraceae_pos_sirius_red_1902
1264	1	1	1	0.089438610914051	-81.06685454426466	0.9999999999999999	58.14503836911069	C12H17NO2	[M + H]+	BFOONOFOGJMKED	InChI=1S/C12H17NO2/c14-12(15)9-5-2-6-10-13-11-7-3-1-4-8-11/h1,3-4,7-8,13H,2,5-6,9-10H2,(H,14,15)	null	C1=CC=C(C=C1)NCCCCCC(=O)O	2.5	12190404	PubChem:(12190404)	2	208.13310664332565	75.92375099658966	1629_Celastraceae_pos_sirius_red_1656
1265	1	1	1	0.08943767989962031	-275.09354115317416	0.9964824120603015	48.265483725001424	C10H12BNO2S	[M + H]+	PNJGGTWEKRFYBX	InChI=1S/C10H12BNO2S/c12-5-4-8-6-7-2-1-3-9(11(13)14)10(7)15-8/h1-3,6,13-14H,4-5,12H2	null	B(C1=C2C(=CC=C1)C=C(S2)CCN)(O)O	1.38961387	90364942	PubChem:(90364942)	2	221.07868080789015	72.28449940681458	2045_Celastraceae_pos_sirius_red_2093
