row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,
8783,279.23198278857603,4.5819073,,,,795,,,,,,,529332.7,257905.42,1.6574697E7,499446.6,1.4907304E7,2.7081796E7,2.4301796E7,3663904.8,2241057.5,2790020.2,8132588.0,4.7881832E7,562931.3,5871377.5,1550578.6,1.076039E7,2078275.6,6995836.5,1375247.1,3304713.2,3853198.5,7817969.0,1569852.6,1.4026019E7,3.0909994E7,2081219.6,1.2194974E7,2.2330218E7,3.388308E7,1.225933E7,4453450.0,3874442.5,4857850.5,0,957156.06,2862833.0,5206465.0,2.901919E7,2.6476604E7,0,1622277.0,5707890.5,4359492.0,2.8193154E7,3.0239308E7,1508068.0,2898896.0,1.727203E7,0,0,200218.25,3192441.5,2.1597728E7,3273962.0,1364747.9,3065166.0,1.8286166E7,2384630.8,1.2560359E7,8408474.0,2.725042E7,4.996118E7,6.9185472E7,587357.44,3.8550804E7,3208123.2,2751744.5,4389496.5,5173099.5,6401857.5,2169808.5,282760.6,6191222.0,3.73954E7,1527418.6,1514588.4,6891901.0,1.938863E7,
8784,314.26894585941477,4.581906,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34170.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46679.63,0,70558.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8785,267.6661775119292,4.581945,,,,460,1169,[M+Na]+,,2,8919;8785,244.6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34482.81,0,0,0,0,0,0,0,195344.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97595.27,0,0,0,0,
8786,531.1930216157681,4.581967,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119953.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8787,295.68610906149354,4.5821,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64809.215,0,0,0,0,0,0,0,0,0,0,
8788,511.3049144505674,4.5821166,,,,1129,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,598770.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8789,331.2234752269337,4.5823407,,,,1155,,,,,,,0,0,0,0,0,0,0,157973.3,0,63462.86,0,0,64453.324,88584.81,0,182064.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118520.45,0,0,0,0,0,0,0,0,0,141935.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19243.043,0,0,0,0,0,0,0,30606.307,0,0,0,
8790,426.34483781873723,4.582617,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95962.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8791,188.61156224316431,4.582916,,,,795,1162,[M+NH4]+,,2,8773;8791,170.5767,0,0,515644.2,0,494343.4,680256.75,612281.9,64743.74,0,64981.273,247594.0,741545.56,0,107202.97,0,218866.88,0,225865.06,47902.4,122503.875,164181.3,268653.16,0,357370.03,718668.6,59261.613,288102.7,561788.44,759712.75,219787.45,101697.52,34403.508,160972.44,0,0,90989.28,165645.95,576818.6,664425.6,63283.715,0,156516.56,111381.3,497482.47,464961.88,0,0,360967.22,0,0,0,124192.445,475036.97,104942.02,26066.111,123203.79,498675.53,86305.516,368825.94,241888.98,655299.9,878683.8,499062.53,0,686562.4,84131.695,81709.34,92104.836,158860.45,128572.42,0,0,112498.34,547366.3,0,0,169554.53,337398.7,
8792,318.24072237825635,4.583833,,,,562,1159,[M+Na]+,,2,8751;8792,295.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66372.984,0,0,270880.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8793,595.2548845236978,4.5840554,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390025.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575353.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199444.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8794,436.14911375811016,4.584275,,,,,,,,,,,0,0,0,0,101768.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133238.47,0,0,0,0,0,0,0,84132.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124767.195,
8795,197.61681914271838,4.5843,,,,795,,,,,,,0,0,234502.94,0,198657.6,305093.34,261968.8,37000.766,0,0,94060.57,429145.3,0,69554.87,0,111773.16,0,93071.164,0,0,0,94200.74,0,181387.45,363553.06,0,137688.34,272937.03,350887.5,146013.4,40626.98,0,0,0,0,28489.98,62005.645,323823.84,315053.47,0,43600.055,68525.99,56465.426,242978.94,239925.67,0,0,156062.38,0,0,0,34076.76,243141.86,0,0,28499.94,237543.28,0,143412.89,101888.76,286579.06,454185.47,291760.72,0,335091.03,0,0,39947.754,56634.36,76726.21,0,0,67070.09,304367.2,0,0,81790.414,207949.25,
8796,557.4550049065481,4.5843315,,,,795,,,,,,,0,0,0,0,0,0,0,0,0,0,0,167789.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82437.84,0,0,0,0,0,0,0,0,51523.902,0,0,0,0,0,0,46025.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64120.086,148564.62,250049.78,0,113380.3,0,0,0,0,0,0,0,0,83349.234,0,0,0,0,
8797,414.16562507048565,4.5845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203727.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8798,746.3385281149942,4.5845,,,,779,1166,[M+H]+,,2,8798;8848,745.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847445.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8799,364.2849501223474,4.584717,,,,240,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98983.484,0,0,0,0,0,0,0,0,
8800,487.1471006838115,4.584717,,,,1504,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142405.05,0,0,0,0,0,0,0,0,
8801,469.2582892868054,4.584883,,,,20,,,,,,,0,0,0,0,0,0,0,0,67106.9,0,0,0,26190.883,89741.47,328470.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777179.0,0,0,0,0,0,4148221.0,0,0,
8802,280.2353878907997,4.584924,,,,460,,,,,,,0,0,3265040.8,19667.89,2945221.8,0,4789836.0,0,0,0,1613900.9,810075.4,0,183863.95,0,2146448.5,0,0,0,0,0,0,302508.88,0,0,409296.25,0,49116.61,1487449.9,2414893.2,0,0,156280.84,0,0,0,0,5721835.5,0,317861.97,38037.145,0,0,919806.1,1113730.2,0,0,3437182.0,0,0,0,0,0,0,0,0,45391.42,0,0,0,0,0,1.3610514E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8803,439.3213813992509,4.5849733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417004.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88368.42,0,0,0,66404.23,109174.28,213136.53,0,0,0,0,0,0,0,0,0,0,0,0,154366.52,0,0,0,0,0,0,0,0,0,0,0,0,81858.586,0,0,0,0,0,
8804,547.4491066709159,4.5851,,,,460,1165,[2M+Na]+,,2,8804;8838,262.2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8805,565.4594655604809,4.5851,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167308.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8806,374.9589807912786,4.5867167,,,,562,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633132.3,0,0,0,0,0,0,359408.75,0,0,0,0,0,0,0,0,0,0,0,0,0,
8807,465.3332341338629,4.5868587,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111399.234,0,0,0,0,0,0,0,0,0,23180.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8808,499.19766388901326,4.586867,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810815.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8809,429.3368296655043,4.5869594,,,,1238,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102409.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105185.66,0,0,0,0,27965.625,0,0,0,0,0,0,0,0,52472.445,0,0,0,0,54996.43,0,42100.52,295213.6,0,0,0,0,0,0,0,0,0,0,
8810,277.216293821442,4.587983,,,,,,,,,,,0,0,0,0,0,0,0,183069.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8811,200.62103793651931,4.588275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,79358.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60223.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8812,316.15596608955667,4.5883,,,,483,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103047.9,0,0,0,0,0,0,0,0,0,0,0,0,
8813,325.1612877833738,4.5883,,,,483,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57378.617,0,0,0,0,0,0,0,0,0,0,0,0,
8814,336.61945698612476,4.5884333,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,312535.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103974.62,0,628954.75,0,0,0,0,0,71608.15,0,0,0,0,0,0,0,0,353498.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511463.97,0,0,0,0,0,0,0,0,0,0,163898.17,0,0,0,48657.133,
8815,337.2363275917761,4.588469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79891.08,0,0,56507.918,0,0,0,0,0,0,0,0,0,0,0,26333.594,66774.18,0,0,0,0,0,0,0,0,0,0,0,0,0,31938.379,0,0,0,0,0,0,0,0,0,0,0,62766.48,27051.762,0,0,0,0,0,0,
8816,585.2021401585047,4.5889916,,,,402,,,,,,,0,0,0,0,0,0,0,145862.19,0,0,0,0,0,0,71195.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8817,485.3260456130287,4.5890255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,124379.83,0,0,0,111346.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71213.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30458.97,0,0,79077.3,98885.03,0,0,0,0,0,343746.5,320932.97,562050.5,0,
8818,431.3159705502591,4.5890355,,,,460,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58309.266,0,0,0,0,0,0,102886.07,0,0,77013.44,0,0,0,0,202686.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156988.28,0,130369.98,0,0,0,0,0,0,0,0,0,0,90219.49,104624.51,51633.77,0,0,0,0,0,0,92379.805,0,0,0,0,0,0,0,0,0,0,
8819,331.2478127232588,4.589222,,,,,,,,,,,0,0,0,0,0,108031.47,0,0,0,69475.46,0,0,0,110260.22,78383.766,0,0,0,0,0,71516.555,0,0,0,63727.637,0,118372.31,0,0,0,0,0,0,0,0,0,0,0,89435.33,0,91814.21,0,0,0,0,0,119260.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8820,534.306214424296,4.5896835,,,,,,,,,,,0,0,0,0,0,0,0,0,78813.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8821,539.2613739777405,4.5896835,,,,,,,,,,,0,0,0,0,0,0,0,0,58954.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8822,435.28915889589643,4.5898085,,,,460,,,,,,,0,0,0,0,0,0,0,0,56670.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934877.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47626.992,0,0,0,0,0,0,0,0,0,0,0,122838.59,
8823,467.33698471805843,4.5908504,,,,925,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106879.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65930.58,0,0,0,0,0,0,0,141629.64,0,0,0,0,0,0,0,
8824,269.2263241274073,4.5909567,,,,460,1155,[M-H2O+H]+,,2,8824;8838,286.2292,0,0,0,0,0,0,0,38996.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625539.6,1.233431E7,0,0,298255.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8825,868.302251971334,4.591666,,,,,,,,,,,0,147484.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42797.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287322.75,0,0,0,0,0,31682.781,0,0,
8826,868.3015086427448,4.5918593,,,,814,,,,,,,0,35348.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23590.916,0,0,0,126989.77,0,0,0,0,0,0,0,0,0,0,0,0,77004.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179909.33,0,0,0,0,0,1274727.5,0,30427.838,
8827,355.28439358633455,4.5921884,,,,460,,,,,,,0,0,0,0,0,51061.895,0,0,0,0,0,0,0,0,0,0,0,70313.016,63691.125,202076.34,39121.76,267620.75,0,0,0,55088.4,0,0,59339.04,0,0,583585.56,0,0,0,32805.066,333166.22,0,52640.98,0,132554.6,33291.414,0,0,0,0,0,0,0,0,0,0,0,152271.66,231818.75,0,0,80171.65,0,98504.42,59331.082,0,0,0,0,0,0,50084.758,0,0,165203.61,0,22929.164,0,57795.125,0,50650.434,0,
8828,314.6714764757335,4.593566,,,,1290,,,,,,,0,0,0,0,0,0,0,0,0,106332.56,0,0,0,51510.465,36386.47,77076.36,0,0,109275.28,0,87378.04,0,0,0,0,97485.164,0,0,0,35285.688,54483.15,0,0,0,0,0,0,0,0,75921.82,0,0,0,0,0,0,0,0,0,0,180225.16,0,0,0,0,0,0,97646.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152580.8,0,0,39508.277,0,0,
8829,493.32881183555924,4.5938635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175827.61,122497.64,0,0,0,0,68187.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41174.266,0,0,0,0,0,32322.09,135232.5,0,0,0,0,
8830,360.1808750287034,4.5940943,,,,354,1203,[M+NH4]+,,4,9076;8830;9041;9156,342.1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124367.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34436.547,0,0,0,0,0,0,0,0,51245.42,0,0,0,0,0,
8831,469.2939393220128,4.594454,,,,1504,,,,,,,0,0,0,0,0,0,0,0,340920.5,0,0,0,95739.375,0,26566.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29525.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53806.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68178.14,0,0,0,376133.72,0,0,0,0,0,253252.8,0,58368.754,
8832,293.21025777130905,4.5944834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123946.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212499.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480246.16,0,29121.227,0,0,0,0,0,0,
8833,538.181707629047,4.5945997,,,,,,,,,,,0,0,0,0,0,0,0,155193.75,0,175179.44,0,0,0,1044123.4,1200392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8834,290.19436729032503,4.594794,,,,1155,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80924.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14676.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76909.16,0,0,0,0,0,0,0,0,0,0,0,
8835,459.38287634567706,4.594926,,,,1155,,,,,,,0,0,0,0,0,0,0,691148.9,0,734512.94,62769.254,0,75218.49,1082708.9,171826.66,1533116.1,0,0,0,0,0,0,0,0,143313.11,0,0,0,0,0,0,0,775303.3,0,0,0,0,0,0,0,0,138237.0,1224019.2,0,0,173498.52,0,0,0,0,0,0,0,0,0,0,0,0,216046.06,62632.918,0,0,0,0,0,88024.55,221493.86,290776.28,222043.64,126490.11,0,0,348467.28,0,0,113069.78,0,0,
8836,930.3158514170675,4.59505,,,,734,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108107.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847245.4,
8837,491.2748376838446,4.5952334,,,,1129,1170,[M+Na]+,,2,8931;8837,468.2867,0,0,0,0,0,0,0,0,0,0,0,0,148606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8838,304.26183282576994,4.5953,,,,460,1155,[M+NH4]+,,3,8824;8838;8572,286.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114579.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8839,351.17843297463526,4.5954,,,,460,1168,[M+NH4]+,,2,8860;8839,333.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
