rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
1428	1	2	2	0.2502354681906163	-86.58365801530456	0.9999999999999999	115.02702305983365	C25H36O5	[M + H]+	FGJIDQWRRLDGDB	InChI=1S/C25H36O5/c1-16(10-12-20-17(2)8-6-14-25(20,3)4)7-5-9-18-11-13-21(29-23(18)27)19-15-22(26)30-24(19)28/h7,11,15,21,23-24,27-28H,5-6,8-10,12-14H2,1-4H3	Manolide	CC1=C(C(CCC1)(C)C)CCC(=CCCC2=CCC(OC2O)C3=CC(=O)OC3O)C	3.5	4009;3247026;5942250;5283542;5353740;6437368;9953726;20057105;44575505;44583743;92209909;92273053;92273049;92450339;91071038;92529060;92529061;92843863;124507579;131706339	SuperNatural:(SN00013576 SN00375785 SN00291793 SN00024245 SN00390892 SN00364835 SN00391487 SN00024244 SN00013575);ZINC bio:(ZINC03874161 ZINC03874163 ZINC05663735 ZINC05663740 ZINC13555766 ZINC17125211 ZINC17125214 ZINC35024841);additional;MeSH:(4009 5283542 5353740 5942250 6437368);PubMed;COCONUT:(CNP0225966);KNApSAcK:(39732);Natural Products:(UNPD149445 UNPD222471 UNPD228755 UNPD183594 UNPD45659 UNPD108741 UNPD134266);PubChem:(4009 3247026 5942250 5283542 5353740 6437368 9953726 20057105 44575505 44583743 92209909 92273053 92273049 92450339 91071038 92529060 92529061 92843863 124507579 131706339);CHEBI:(66666);KEGG:(C17156);Training Set	3727734	417.2636277426148	148.05335998535156	1828_P10_SIRIUS_2028
1429	1	2	2	N/A	-136.9145281022052	0.9999999999999999	115.02702305983365	C25H38O6	[M - H2O + H]+	IRHJCFCBUBTOMP	InChI=1S/C25H38O6/c1-18(2)20(4)13-14-24(25(28)29)12-8-11-23(17-31-22(6)27)10-7-9-19(3)15-16-30-21(5)26/h10,12,15,18H,4,7-9,11,13-14,16-17H2,1-3,5-6H3,(H,28,29)	null	CC(C)C(=C)CCC(=CCCC(=CCCC(=CCOC(=O)C)C)COC(=O)C)C(=O)O	5.36073017	""	COCONUT:(CNP0264544);KNApSAcK:(22146);Natural Products:(UNPD110952);SuperNatural:(SN00380634)	3178512	417.2636277426148	148.05335998535156	1828_P10_SIRIUS_2028
1430	1	1	1	0.2501153895227087	-91.79155113375906	0.9999999999999999	109.89201383518403	C19H26O4	[M + H]+	XRXYLECRPIOJBW	InChI=1S/C19H26O4/c1-11(2)7-9-14-17(21)15(10-8-12(3)4)19(23-6)16(13(5)20)18(14)22/h7-8,21-22H,9-10H2,1-6H3	null	CC(=CCC1=C(C(=C(C(=C1O)C(=O)C)OC)CC=C(C)C)O)C	5.30000019	14282777	COCONUT:(CNP0144735);Natural Products:(UNPD186756);PubChem:(14282777);PubMed	2129986	319.19074210060495	190.05040168762207	2383_P10_SIRIUS_2632
1431	1	2	2	0.2499577558789928	-140.65058563485655	0.9999999999999999	82.09207428984304	C25H34O5	[M + H]+	GRCJEWWUGQRHKO	InChI=1S/C25H34O5/c1-13(26)14-10-18(30)25(7)20-16(28)12-24(6)21(2,3)17(29)8-9-22(24,4)19(20)15(27)11-23(14,25)5/h14,16,28H,8-12H2,1-7H3	null	CC(=O)C1CC(=O)C2(C1(CC(=O)C3=C2C(CC4(C3(CCC(=O)C4(C)C)C)C)O)C)C	2.635041	""	COCONUT:(CNP0420736);Natural Products:(UNPD6355);SuperNatural:(SN00339344)	3178496	415.24791453465446	186.84123516082764	2349_P10_SIRIUS_2596
1432	1	2	2	N/A	-158.65073469232982	0.9999999999999999	82.09207428984304	C25H36O6	[M - H2O + H]+	ZMARCPJBXJBWTL	InChI=1S/C25H36O6/c1-14(26)21-13-22(31-16(3)28)25(29)20-7-6-17-12-18(30-15(2)27)8-10-23(17,4)19(20)9-11-24(21,25)5/h6,18-22,29H,7-13H2,1-5H3	null	CC(=O)C1CC(C2(C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)C)C)C)O)OC(=O)C	3.13292503	""	COCONUT:(CNP0248001);Natural Products:(UNPD31649);SuperNatural:(SN00237946)	3178496	415.24791453465446	186.84123516082764	2349_P10_SIRIUS_2596
1433	1	2	2	0.24988121814901287	-167.2039640943732	0.9999999999999999	77.38459287000833	C17H24O5	[M - H2O + H]+	DWISDGPYRHJTPX	InChI=1S/C17H24O5/c1-12(18)4-3-5-14(19)11-15(20)8-6-13-7-9-16(21)17(10-13)22-2/h7,9-10,12,18,21H,3-6,8,11H2,1-2H3	null	CC(CCCC(=O)CC(=O)CCC1=CC(=C(C=C1)O)OC)O	2.77173829	""	COCONUT:(CNP0351623);SuperNatural:(SN00176230);KEGG Mine	8593080320	291.1589104980423	199.31469440460205	2496_P10_SIRIUS_2754
1434	1	2	2	N/A	-185.16738768199943	0.9999999999999999	77.38459287000833	C17H22O4	[M + H]+	XARKMPGLVZWUBR	InChI=1S/C17H22O4/c1-10(2)5-6-12-7-14(17(20)21)8-13(16(12)19)9-15(18)11(3)4/h5,7-8,15,18-19H,3,6,9H2,1-2,4H3,(H,20,21)	null	CC(=CCC1=C(C(=CC(=C1)C(=O)O)CC(C(=C)C)O)O)C	3.9000001	25111594	COCONUT:(CNP0207739);Natural Products:(UNPD174574);PubChem:(25111594);SuperNatural:(SN00369058);PubMed	3178562	291.1589104980423	199.31469440460205	2496_P10_SIRIUS_2754
1435	1	1	1	0.2498797821415791	-147.21489204641617	0.9999999999999999	50.54220837033721	C12H23NO4	[M + H]+	DFDLFCATYPBJHB	InChI=1S/C12H23NO4/c1-2-3-4-5-6-7-11(15)13-10(8-9-14)12(16)17/h10,14H,2-9H2,1H3,(H,13,15)(H,16,17)	N-(octanoyl)homoserine	CCCCCCCC(=O)NC(CCO)C(=O)O	1.79999995	21972324;53756971;90657634;107822837;132276599	PubChem:(21972324 53756971 90657634 107822837 132276599);PubMed;CHEBI:(74404);Biocyc:(CPD-10805)	2146	246.1701284226527	154.84865248203278	1924_P10_SIRIUS_2135
1436	1	2	2	0.24986694789175048	-26.54525461530372	0.9999999999999999	81.1019460332112	C9H10O4	[M + H]+	VHNLJRRECIZZPX	InChI=1S/C9H10O4/c1-4-3-6(10)5(2)8(11)7(4)9(12)13/h3,10-11H,1-2H3,(H,12,13)	Spectrum_000611	CC1=CC(=C(C(=C1C(=O)O)O)C)O	2.0	736228;54694264	COCONUT:(CNP0165507 CNP0304502);Natural Products:(UNPD167727);PubChem:(736228 54694264);SuperNatural:(SN00001176);CHEBI:(144202);ZINC bio:(ZINC00156441);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	8660246626	183.06498333178135	171.18363618850708	2125_P10_SIRIUS_2350
1437	1	2	2	N/A	-194.07360559182095	0.9999999999999999	81.1019460332112	C9H12O5	[M - H2O + H]+	OXDJLXJLYKYKJL	InChI=1S/C9H12O5/c1-2-9(14)4-5(8(12)13)3-6(10)7(9)11/h3,10-11,14H,2,4H2,1H3,(H,12,13)	null	CCC1(CC(=CC(=C1O)O)C(=O)O)O	-0.300000012	129852266	PubChem:(129852266);MeSH:(129852266)	6	183.06498333178135	171.18363618850708	2125_P10_SIRIUS_2350
1438	1	1	3	N/A	-402.23877840184565	0.9713567839195981	65.55842425334629	C24H40N2O6	[M + H]+	IZXBXUGCVVZDDQ	InChI=1S/C24H40N2O6/c1-4-11-25-22(31)32-20-9-10-23(2)17(13-21(30)26-12-5-6-16(26)14-27)18(29)7-8-19(23)24(20,3)15-28/h4,16-20,27-29H,1,5-15H2,2-3H3,(H,25,31)	6-hydroxy-1-(hydroxymethyl)-5-{2-[2-(hydroxymethyl)pyrrolidin-1-yl]-2-oxoethyl}-1,4a-dimethyldecahydronaphthalen-2-yl prop-2-en-1-ylcarbamate	CC12CCC(C(C1CCC(C2CC(=O)N3CCCC3CO)O)(C)CO)OC(=O)NCC=C	1.39999998	3686179;11884727;11884728;44716880	COCONUT:(CNP0405707);PubChem:(3686179 11884727 11884728 44716880);SuperNatural:(SN00008908 SN00008907);ZINC bio:(ZINC04236587 ZINC04236588)	3153922	453.29520724563673	173.73677730560303	2169_P10_SIRIUS_2398
1439	1	1	1	0.24917877730184493	-178.45300306628883	0.9994974874371858	30.924947691559275	C24H30O6	[M + H]+	XRDKWFXOXXUQJS	InChI=1S/C24H30O6/c25-23(26)19-9-13-21(14-10-19)29-17-7-5-3-1-2-4-6-8-18-30-22-15-11-20(12-16-22)24(27)28/h9-16H,1-8,17-18H2,(H,25,26)(H,27,28)	1,10-Bis(4-carboxyphenoxy)decane	C1=CC(=CC=C1C(=O)O)OCCCCCCCCCCOC2=CC=C(C=C2)C(=O)O	5.90672064	400760	PubChem class - safety and toxic;PubChem:(400760);PubMed	67108930	415.21095979763487	280.79578399658203	3123_P10_SIRIUS_3495
1440	1	1	1	0.24898264573633516	-273.3848615940155	0.9999999999999999	38.16623079301924	C15H17N5O2	[M + Na]+	LIUUGIOJOWHONS	InChI=1S/C15H17N5O2/c1-21-11-4-3-10(7-12(11)22-2)5-6-16-14-13-15(18-8-17-13)20-9-19-14/h3-4,7-9H,5-6H2,1-2H3,(H2,16,17,18,19,20)	Oprea1_319049	COC1=C(C=C(C=C1)CCNC2=NC=NC3=C2NC=N3)OC	2.29999995	756683;124202235;139032287	COCONUT:(CNP0392287);PubChem:(756683 124202235 139032287);PubMed;CHEBI:(112661);ZINC bio:(ZINC00213822)	2105442	322.12723065844665	133.52731704711914	1598_P10_SIRIUS_1775
1441	1	1	1	0.2486790228259954	-127.07830536806814	0.9999999999999999	64.74277365444482	C14H16O4	[M + H]+	UXBCAWHJMZPSBQ	InChI=1S/C14H16O4/c1-11(7-9-13(15)16)5-3-4-6-12(2)8-10-14(17)18/h3-10H,1-2H3,(H,15,16)(H,17,18)	Mycorradicin	CC(=CC=CC=C(C)C=CC(=O)O)C=CC(=O)O	3.4000001	197689;6444309	COCONUT:(CNP0190192);KNApSAcK:(23156);Natural Products:(UNPD116219);PubChem:(197689 6444309);MeSH:(6444309);KEGG:(C20426);PubMed;Biocyc:(CPD-21245)	2132310	249.1123739170151	116.35672330856323	1365_P10_SIRIUS_1512
1442	1	2	2	0.24848562749251785	-54.05236554608866	0.9999999999999999	121.79645849866824	C13H22O4	[M - H2O + H]+	QMTCVGUNYZWEJH	InChI=1S/C13H22O4/c14-12(15)10-8-6-4-2-1-3-5-7-9-11-13(16)17/h8,10H,1-7,9,11H2,(H,14,15)(H,16,17)	null	C(CCCCC=CC(=O)O)CCCCC(=O)O	3.39510536	23091819;54236206	COCONUT:(CNP0144706);Natural Products:(UNPD182331);PubChem:(23091819 54236206)	2129922	225.1484956891642	142.5269651412964	1732_P10_SIRIUS_1918
1443	1	2	2	N/A	-76.91023938688308	0.9999999999999999	121.79645849866824	C13H20O3	[M + H]+	MSOHKYKACHEERC	InChI=1S/C13H20O3/c1-10(11(2)14)6-4-3-5-7-12-8-9-13(15)16-12/h8-10,12H,3-7H2,1-2H3	null	CC(CCCCCC1C=CC(=O)O1)C(=O)C	2.5999999	10799173;11075054;25053250;92466464;92466465;92466466	COCONUT:(CNP0322574);KNApSAcK:(46159);Natural Products:(UNPD96954 UNPD190149);PubChem:(10799173 11075054 25053250 92466464 92466465 92466466);SuperNatural:(SN00254461 SN00359514);additional;Training Set;PubMed	3719250	225.1484956891642	142.5269651412964	1732_P10_SIRIUS_1918
1444	1	1	1	0.24824085701889664	-173.13395876368807	0.9999999999999999	50.273129184807686	C16H31N3O5	[M + H]+	USHCFFHZEHRVBD	InChI=1S/C16H31N3O5/c1-9(2)8-10(11(20)14(22)18-24)13(21)17-12(16(3,4)5)15(23)19(6)7/h9-12,20,24H,8H2,1-7H3,(H,17,21)(H,18,22)	null	CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)N(C)C)C(C)(C)C	0.699999988	44251523;58826004;58826005;89371438;89371439	PubChem:(44251523 58826004 58826005 89371438 89371439);PubChem class - bio and metabolites	16777218	346.2340115993491	79.67270851135254	808_P10_SIRIUS_897
1445	1	2	2	0.24821276705933126	-94.72861630066745	0.9999999999999999	105.37282839896255	C11H18O5	[M - H2O + H]+	ZGBUXZJMZBBISR	InChI=1S/C11H18O5/c1-3-15-10(13)7-5-9(12)6-8-11(14)16-4-2/h3-8H2,1-2H3	Diethyl 4-oxopimelate	CCOC(=O)CCC(=O)CCC(=O)OCC	1.2394259	80592	NORMAN:(NS00035350);PubChem class - safety and toxic;PubChem:(80592)	67371010	213.1119509108426	99.79151487350464	1136_P10_SIRIUS_1256
1446	1	2	2	N/A	-106.09848167847366	0.9999999999999999	105.37282839896255	C11H16O4	[M + H]+	DLVJMFOLJOOWFS	InChI=1S/C11H16O4/c1-3-7(13)11-9(15-11)5-4-8-10(14-8)6(2)12/h3-13H,1H2,2H3	depudecin	CC(C1C(O1)C=CC2C(O2)C(C=C)O)O	-0.300000012	2992;5353575;6438725;10420710;16219259;22836624;59124841;73438947;71311723;88292624;90469947;124202154	COCONUT:(CNP0116062);KNApSAcK:(17282);Natural Products:(UNPD2326);PubChem:(2992 5353575 6438725 10420710 16219259 22836624 59124841 73438947 71311723 88292624 90469947 124202154);SuperNatural:(SN00020278 SN00020280 SN00020279 SN00301368 SN00013664);CHEBI:(64143 95244 94491);ZINC bio:(ZINC05751650 ZINC13436809 ZINC13436811 ZINC13436815);PubChem class - bio and metabolites;MeSH:(2992 6438725 16219259 22836624 71311723 90469947);PubMed	19964022	213.1119509108426	99.79151487350464	1136_P10_SIRIUS_1256
1447	1	1	6	0.24715758552431977	-157.11750075856867	0.6035175879396985	18.100498298614703	C21H36O11	[M + H]+	WWPZHQFPLYNCMT	InChI=1S/C21H36O11/c1-20(2,27)12-5-3-11(4-6-12)7-29-18-16(25)15(24)14(23)13(32-18)8-30-19-17(26)21(28,9-22)10-31-19/h3,12-19,22-28H,4-10H2,1-2H3	null	CC(C)(C1CCC(=CC1)COC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O)O	-1.60425627	""	COCONUT:(CNP0288943);Natural Products:(UNPD19365);SuperNatural:(SN00226954)	3178496	465.2307210568383	181.11692905426025	2277_P10_SIRIUS_2517
1448	1	1	1	0.24708677624661698	-55.81062345165251	0.9999999999999999	49.00784475667055	C11H12	[M + H]+	DEGIOKWPYFOHGH	InChI=1S/C11H12/c1-2-3-5-8-11-9-6-4-7-10-11/h4,6-7,9-10H,2-3H2,1H3	1-Pentynylbenzene	CCCC#CC1=CC=CC=C1	3.70000005	77923	NORMAN:(NS00047820);PubChem class - safety and toxic;PubChem:(77923)	67371010	145.10109489784796	192.2914695739746	2404_P10_SIRIUS_2654
1449	1	2	3	0.2470341750624726	-112.55019274095741	0.9999999999999999	140.37811817266288	C23H29NO7	[M + H]+	FZFYFSUIOSWLHW	InChI=1S/C23H29NO7/c1-6-17(19(27)30-5)13-15(3)12-14(2)8-7-9-16(4)18(26)23-20(31-23)22(29,10-11-25)24-21(23)28/h6-9,12-13,20,25,29H,10-11H2,1-5H3,(H,24,28)	methyl (2E,3E,5E,7E,9E)-2-ethylidene-11-[(1R,2S,5R)-2-hydroxy-2-(2-hydroxyethyl)-4-oxo-6-oxa-3-azabicyclo[3.1.0]hexan-5-yl]-4,6,10-trimethyl-11-oxoundeca-3,5,7,9-tetraenoate	CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12C(O1)C(NC2=O)(CCO)O)C(=O)OC	3.0	62282;6435894;10836440;14376155;53436785;90476223;101580235;101606362;101700781;101700782;101280932;101964325;131751413;139586298;139034122	HMDB:(33337);SuperNatural:(SN00396470 SN00364120 SN00301823 SN00282208);additional;HSDB:(79748-81-5);MeSH:(6435894);PubMed;COCONUT:(CNP0305908);KNApSAcK:(16336);Natural Products:(UNPD97632 UNPD220703 UNPD97009 UNPD218596 UNPD178627 UNPD222825 UNPD34813 UNPD214205);PubChem:(62282 6435894 10836440 14376155 53436785 90476223 101580235 101606362 101700781 101700782 101280932 101964325 131751413 139586298 139034122);CHEBI:(82329);PubChem class - bio and metabolites;KEGG:(C19243);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-18054)	87608190	432.20127181311733	176.46532908082008	2195_P10_SIRIUS_2424
1450	1	2	3	N/A	-414.26357252120033	0.9999999999999999	140.37811817266288	C23H31NO8	[M - H2O + H]+	QMAJSFQKXLEBMP	InChI=1S/C23H31NO8/c1-29-17-7-6-15(11-18(17)30-2)12-24-9-8-14-4-3-5-16(10-14)31-23-22(28)21(27)20(26)19(13-25)32-23/h3-7,10-11,19-28H,8-9,12-13H2,1-2H3	null	COC1=C(C=C(C=C1)CNCCC2=CC(=CC=C2)OC3C(C(C(C(O3)CO)O)O)O)OC	1.33741188	""	COCONUT:(CNP0210133);Natural Products:(UNPD123362);SuperNatural:(SN00362604)	3178496	432.20127181311733	176.46532908082008	2195_P10_SIRIUS_2424
1451	1	1	1	0.246702296912546	-185.49609140561617	0.9999999999999999	63.942811824115495	C20H22N2O3	[M + H]+	GQGJCWGYQYFVOP	InChI=1S/C20H22N2O3/c23-20(21-17-5-2-1-3-6-17)14-22-8-7-15-11-18-19(12-16(15)13-22)25-10-4-9-24-18/h1-3,5-6,11-12H,4,7-10,13-14H2,(H,21,23)	2-(2,3,4,7,9,10-hexahydro-[1,4]dioxepino[2,3-g]isoquinolin-8-yl)-N-phenylacetamide	C1COC2=C(C=C3CN(CCC3=C2)CC(=O)NC4=CC=CC=C4)OC1	2.79999995	4869188;7096705	COCONUT:(CNP0051061 CNP0270838);PubChem:(4869188 7096705);SuperNatural:(SN00073710);ZINC bio:(ZINC04089393);additional;Training Set;PubMed	3694658	339.17055002401804	51.09154790639877	334_P10_SIRIUS_379
1452	1	3	3	0.2466577926067935	-43.90276623539889	0.9999999999999999	149.3173302558286	C10H14O4	[M - H2O + H]+	MKPZLFSGCUYQEY	InChI=1S/C10H14O4/c1-7-6-9(12)3-2-8(11)4-5-10(13)14-7/h2-5,7-9,11-12H,6H2,1H3	Modiolide A	CC1CC(C=CC(C=CC(=O)O1)O)O	0.300000012	639693;643697;11805681;10442710;21777011;22298548;26176708;44715397;51693579;51693580;51693581;51693582;73110369;101170708;101170709;123677166	COCONUT:(CNP0127764);KNApSAcK:(39778);Natural Products:(UNPD122440 UNPD16536 UNPD60405);PubChem:(639693 643697 11805681 10442710 21777011 22298548 26176708 44715397 51693579 51693580 51693581 51693582 73110369 101170708 101170709 123677166);SuperNatural:(SN00033414 SN00033413 SN00033411 SN00036951 SN00036950 SN00036949 SN00033412 SN00036948 SN00375669);ZINC bio:(ZINC14594567 ZINC14594568 ZINC14594569 ZINC14594570 ZINC35458088 ZINC35458091 ZINC35458095 ZINC35458099);additional;MeSH:(639693 643697);Training Set;PubMed	3727446	181.08595722908765	91.89596325159073	1040_P10_SIRIUS_1154
1453	1	3	3	N/A	-52.3968945140817	0.9999999999999999	149.3173302558286	C10H16O5	[M - H4O2 + H]+	HWMMWMJBUOCCFZ	InChI=1S/C10H16O5/c1-6-4-7(11)2-3-8(12)9(13)5-10(14)15-6/h2-3,6-9,11-13H,4-5H2,1H3	Tuckolide	CC1CC(C=CC(C(CC(=O)O1)O)O)O	-0.800000012	196816;6507065;6443670;6444165;9794390;10059345;9991259;10262824;10353439;10421207;78174212;101656775;102135928	COCONUT:(CNP0415290);KNApSAcK:(16880);Natural Products:(UNPD154785 UNPD160096);PubChem:(196816 6507065 6443670 6444165 9794390 10059345 9991259 10262824 10353439 10421207 78174212 101656775 102135928);SuperNatural:(SN00020270 SN00020269 SN00003480 SN00020272 SN00313931 SN00020271);ZINC bio:(ZINC03798087 ZINC13433654 ZINC13433656 ZINC13433658 ZINC13433660);additional;MeSH:(196816 6443670 6444165 78174212 101656775);Training Set;PubMed	3727446	181.08595722908765	91.89596325159073	1040_P10_SIRIUS_1154
1454	1	3	3	N/A	-115.20317972880511	0.9999999999999999	149.3173302558286	C10H12O3	[M + H]+	PQEKEYKFSWTAJS	InChI=1S/C10H12O3/c1-8(11)4-2-5-9-6-3-7-10(12)13-9/h3,6-7H,2,4-5H2,1H3	2H-Pyran-2-one, 6-(4-oxopentyl)-	CC(=O)CCCC1=CC=CC(=O)O1	1.10000002	11458032	COCONUT:(CNP0288902);Natural Products:(UNPD48156);PubChem:(11458032);SuperNatural:(SN00308618);PubMed	3178562	181.08595722908765	91.89596325159073	1040_P10_SIRIUS_1154
1455	1	1	1	0.24648843528867306	-129.59657063716375	0.9999999999999999	30.059874281266598	C11H10N4O	[M + H]+	VVBNSRFXJMAVFH	InChI=1S/C11H10N4O/c1-14-9-7-12-13-10(9)11(16)15(14)8-5-3-2-4-6-8/h2-7H,1H3,(H,12,13)	0-26-00-00410 (Beilstein Handbook Reference)	CN1C2=C(C(=O)N1C3=CC=CC=C3)NN=C2	1.70000005	902634	PubChem:(902634);PubChem class - safety and toxic	67108866	215.0931428411335	179.8676981204153	2249_P10_SIRIUS_2484
1456	1	1	1	0.24640624026867075	-84.39706148037389	0.9999999999999999	59.87961413920039	C15H29N3O5	[M + H]+	HRTRLSRYZZKPCO	InChI=1S/C15H29N3O5/c1-5-9(4)12(14(21)17-11(7-19)15(22)23)18-13(20)10(16)6-8(2)3/h8-12,19H,5-7,16H2,1-4H3,(H,17,21)(H,18,20)(H,22,23)	2-[[2-[(2-amino-4-methylpentanoyl)amino]-3-methylpentanoyl]amino]-3-hydroxypropanoic acid	CCC(C)C(C(=O)NC(CO)C(=O)O)NC(=O)C(CC(C)C)N	-0.133542463	18222147;139595291	PubChem:(18222147 139595291);NORMAN:(NS00002267)	262146	332.218308193222	49.61517333984375	305_P10_SIRIUS_349
1457	1	2	2	0.24626147553791078	-130.2996648692231	0.9999999999999999	129.0377823469433	C14H18O5	[M - H2O + H]+	ZKGFAIXNJVVISV	InChI=1S/C14H18O5/c1-7-5-12-9(8(2)13(16)18-12)6-10-11(15)3-4-14(7,10)19-17/h9-12,15,17H,1-6H2	null	C=C1CC2C(CC3C1(CCC3O)OO)C(=C)C(=O)O2	1.50684571	""	COCONUT:(CNP0074936)	2097152	249.11249219647044	171.48197650909424	2132_P10_SIRIUS_2357
1458	1	2	2	N/A	-138.3975182781344	0.9999999999999999	129.0377823469433	C14H16O4	[M + H]+	SGRYFGWTDKJCPA	InChI=1S/C14H16O4/c1-6-5-10-11(7(2)14(17)18-10)13(16)12-8(6)3-4-9(12)15/h3-4,6,8,10-13,16H,2,5H2,1H3	null	CC1CC2C(C(C3C1C=CC3=O)O)C(=C)C(=O)O2	1.23451352	""	COCONUT:(CNP0423483);SuperNatural:(SN00167779);KEGG Mine	8593080320	249.11249219647044	171.48197650909424	2132_P10_SIRIUS_2357
1459	1	3	3	0.2453563222993902	-158.49060151173293	0.9994974874371858	66.09071719393894	C24H28O8	[M + H]+	KZUVIZCYFSYMDK	InChI=1S/C24H28O8/c1-6-7-16-9-15-10-20(24(4,32-14(3)25)22(27)18(15)12-30-16)31-23(28)21-13(2)8-17(29-5)11-19(21)26/h6-8,11,16,20,26H,9-10,12H2,1-5H3	null	CC=CC1CC2=C(CO1)C(=O)C(C(C2)OC(=O)C3=C(C=C(C=C3C)OC)O)(C)OC(=O)C	3.0999999	139586347	PubChem:(139586347);COCONUT:(CNP0354930)	2097154	445.18520370196586	145.49466133117676	1789_P10_SIRIUS_1985
1460	1	3	3	N/A	-181.9524376522755	0.9994974874371858	66.09071719393894	C24H30O9	[M - H2O + H]+	QCBHDSIQHUBBGR	InChI=1S/C24H30O9/c1-11-9-16(30-13(3)25)20(31-14(4)26)22(5)8-7-15(27)12(2)18(22)19(28)24-17(10-11)32-21(29)23(24,6)33-24/h7-8,10,12,16-20,28H,9H2,1-6H3	null	CC1C2C(C34C(C=C(CC(C(C2(C=CC1=O)C)OC(=O)C)OC(=O)C)C)OC(=O)C3(O4)C)O	1.10000002	10718875;10344299;20704510;21575394;21775515;101035746	COCONUT:(CNP0139092);Natural Products:(UNPD190287);PubChem:(10718875 10344299 20704510 21575394 21775515 101035746);SuperNatural:(SN00255709)	3178498	445.18520370196586	145.49466133117676	1789_P10_SIRIUS_1985
1461	1	3	3	N/A	-194.88474578178477	0.9994974874371858	66.09071719393894	C24H32O10	[M - H4O2 + H]+	KEYOAWSJOBZMKE	InChI=1S/C24H32O10/c1-11-9-14(31-12(2)25)18(28)21(4)8-7-15(27)22(5,30)17(21)19(32-13(3)26)24-16(10-11)33-20(29)23(24,6)34-24/h7-8,10,14-19,27-28,30H,9H2,1-6H3	briarlide H	CC1=CC2C3(C(C4C(C=CC(C4(C)O)O)(C(C(C1)OC(=O)C)O)C)OC(=O)C)C(O3)(C(=O)O2)C	-0.200000003	11340588;21597431;21777798;101271429;102375709;102375710	COCONUT:(CNP0378870);KNApSAcK:(44594);Natural Products:(UNPD2513);PubChem:(11340588 21597431 21777798 101271429 102375709 102375710);SuperNatural:(SN00403189);PubMed	3178578	445.18520370196586	145.49466133117676	1789_P10_SIRIUS_1985
1462	1	2	2	0.24533687865399909	-50.038236399767165	0.9999999999999999	209.1220199290914	C15H28O3	[M + H]+	BGUYVWYUIXKRDO	InChI=1S/C15H28O3/c1-6-15(5,18)11-7-8-12(2)9-10-13(16)14(3,4)17/h6,8,13,16-18H,1,7,9-11H2,2-5H3	6,11-Dodecadiene-2,3,10-triol, 2,6,10-trimethyl-	CC(=CCCC(C)(C=C)O)CCC(C(C)(C)O)O	2.29999995	14139796;14139797;10355067;35756042;35756043;35756045;71332385	COCONUT:(CNP0223790);Natural Products:(UNPD19458);PubChem:(14139796 14139797 10355067 35756042 35756043 35756045 71332385);SuperNatural:(SN00027358 SN00027355 SN00027356 SN00027357);ZINC bio:(ZINC28539494 ZINC28539497 ZINC28539500 ZINC28539503);additional;Training Set;PubMed	3727426	257.2109589834043	207.54700183868408	2580_P10_SIRIUS_2848
1463	1	2	2	N/A	-66.37763465163133	0.9999999999999999	209.1220199290914	C15H30O4	[M - H2O + H]+	CMTRMZSPLZROII	InChI=1S/C15H31O4/c1-3-4-5-6-7-8-9-17-12-13-19-15-14-18-11-10-16-2/h2-15H2,1H3/q+1	null	CCCCCCCCOCCOCCOCCO[CH2+]	3.0999999	122198479	PubChem:(122198479);PubChem class - bio and metabolites	16777218	257.2109589834043	207.54700183868408	2580_P10_SIRIUS_2848
1464	1	2	2	0.24532947534137242	-213.67544878534508	0.9999999999999999	114.0287485370952	C13H17NO5	[M + H]+	NBGRNGUNBUERFW	InChI=1S/C13H17NO5/c1-19-10-4-2-9(3-5-10)8-14-11(13(17)18)6-7-12(15)16/h2-5,11,14H,6-8H2,1H3,(H,15,16)(H,17,18)	N-(4-methoxybenzyl)glutamic acid	COC1=CC=C(C=C1)CNC(CCC(=O)O)C(=O)O	-1.5	4433351;10515956;92139970	PubChem:(4433351 10515956 92139970);COCONUT:(CNP0347874)	2097154	268.11771719075006	198.30895900726318	2484_P10_SIRIUS_2741
1465	1	2	2	N/A	-253.03189115701608	0.9999999999999999	114.0287485370952	C13H19NO6	[M - H2O + H]+	ZNZYSWNACGYNSK	InChI=1S/C13H19NO6/c1-19-10-4-3-9(5-11(10)20-2)12(18)14-13(6-15,7-16)8-17/h3-5,15-17H,6-8H2,1-2H3,(H,14,18)	Oprea1_169214	COC1=C(C=C(C=C1)C(=O)NC(CO)(CO)CO)OC	-0.535128236	720769	PubChem class - safety and toxic;PubChem:(720769);PubMed	67108930	268.11771719075006	198.30895900726318	2484_P10_SIRIUS_2741
