id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1420_P10_SIRIUS_1572	C15H10O4	[M + H]+	C15H10O4	Shikimates and Phenylpropanoids	0.9992154836654663	Isoflavonoids	0.4574759304523468	Isoflavones	0.3302758038043976	Isoflavones	0.5572065114974976	Isoflavones	0.5572065114974976	Isoflav-2-enes	0.550962507724762	Isoflavonoids	0.5046840906143188	Phenylpropanoids and polyketides	0.9678520560264587	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Benzenoids; Isoflavonoids; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
1687_P10_SIRIUS_1867	C14H16O4	[M + H]+	C14H16O4	Polyketides	0.6337937712669373	Sesquiterpenoids	0.6777927279472351	Sorbicilinoids	0.5821034908294678	Acyloins	0.5702078938484192	Acyloins	0.5702078938484192	Carbonyl compounds	0.6936667561531067	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Ketones; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Acyloins; Cyclic ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1162_P10_SIRIUS_1286	C16H30O6	[M + H]+	C16H30O6	Fatty acids	0.9586910605430603	Fatty Acids and Conjugates	0.7843761444091797	Dicarboxylic acids	0.8900609612464905	Monoacylglycerols	0.5290352702140808	Monoacylglycerols	0.5290352702140808	Monoradylglycerols	0.5211510062217712	Glycerolipids	0.558796226978302	Lipids and lipid-like molecules	0.8949828743934631	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Monoacylglycerols; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1964_P10_SIRIUS_2179	C24H30O9	[M - H2O + H]+	C24H28O8	Terpenoids	0.9439093470573425	Sesquiterpenoids	0.834801971912384	Protoilludane sesquiterpenoids	0.10714859515428543	Sesquiterpenoids	0.5979294180870056			Sesquiterpenoids	0.5979294180870056	Prenol lipids	0.409651517868042	Lipids and lipid-like molecules	0.5758020281791687	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Toluenes; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Cyclic alcohols and derivatives; Benzoic acid esters; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities
1964_P10_SIRIUS_2179	C24H28O8	[M + H]+	C24H28O8	Terpenoids	0.9439093470573425	Sesquiterpenoids	0.834801971912384	Protoilludane sesquiterpenoids	0.10714859515428543	P-methoxybenzoic acids and derivatives	0.7715530395507812	Methoxybenzoic acids and derivatives	0.9977810978889465	Benzoic acids and derivatives	0.9999390840530396	Benzene and substituted derivatives	0.9980412721633911	Benzenoids	0.9995189905166626	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Toluenes; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Benzoic acid esters; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; Benzenoids; Cyclic ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities
1964_P10_SIRIUS_2179	C24H32O10	[M - H4O2 + H]+	C24H28O8	Terpenoids	0.9439093470573425	Sesquiterpenoids	0.834801971912384	Protoilludane sesquiterpenoids	0.10714859515428543	Methoxybenzoic acids and derivatives	0.9977810978889465	Methoxybenzoic acids and derivatives	0.9977810978889465	Benzoic acids and derivatives	0.9999390840530396	Benzene and substituted derivatives	0.9980412721633911	Benzenoids	0.9995189905166626	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Toluenes; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Cyclic alcohols and derivatives; Benzoic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; o-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities
2103_P10_SIRIUS_2327	C7H10O4	[M - H2O + H]+	C7H8O3	Fatty acids	0.949654221534729	Fatty Acids and Conjugates	0.9197540879249573	Dicarboxylic acids	0.640692412853241	Methyl-branched fatty acids	0.9140312671661377	Branched fatty acids	0.935240626335144	Fatty acids and conjugates	0.9023779034614563	Fatty Acyls	0.9128580093383789	Lipids and lipid-like molecules	0.8963204026222229	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2103_P10_SIRIUS_2327	C7H8O3	[M + H]+	C7H8O3	Fatty acids	0.949654221534729	Fatty Acids and Conjugates	0.9197540879249573	Dicarboxylic acids	0.640692412853241	Heteroaromatic compounds	2.1758570801466703E-4					Heteroaromatic compounds	2.1758570801466703E-4	Organoheterocyclic compounds	0.0346321240067482	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Aromatic alcohols; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1303_P10_SIRIUS_1443	C18H28O3	[M + H]+	C18H28O3	Fatty acids	0.9984681010246277	Octadecanoids	0.9189971685409546	Other Octadecanoids	0.9543018341064453	Lineolic acids and derivatives	0.8303974866867065			Lineolic acids and derivatives	0.8303974866867065	Fatty Acyls	0.9999158382415771	Lipids and lipid-like molecules	0.9998621940612793	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1303_P10_SIRIUS_1443	C18H30O4	[M - H2O + H]+	C18H28O3	Fatty acids	0.9984681010246277	Octadecanoids	0.9189971685409546	Other Octadecanoids	0.9543018341064453	Lineolic acids and derivatives	0.8303974866867065			Lineolic acids and derivatives	0.8303974866867065	Fatty Acyls	0.9999158382415771	Lipids and lipid-like molecules	0.9998621940612793	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Epoxy fatty acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1303_P10_SIRIUS_1443	C18H32O5	[M - H4O2 + H]+	C18H28O3	Fatty acids	0.9984681010246277	Octadecanoids	0.9189971685409546	Other Octadecanoids	0.9543018341064453	Lineolic acids and derivatives	0.8303974866867065			Lineolic acids and derivatives	0.8303974866867065	Fatty Acyls	0.9999158382415771	Lipids and lipid-like molecules	0.9998621940612793	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1823_P10_SIRIUS_2022	C15H20O3	[M + H]+	C15H20O3	Terpenoids	0.9837045073509216	Sesquiterpenoids	0.9755962491035461	Eudesmane sesquiterpenoids	0.4143437147140503	Sesquiterpenoids	0.6945171356201172			Sesquiterpenoids	0.6945171356201172	Prenol lipids	0.7645391821861267	Lipids and lipid-like molecules	0.6820276975631714	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1823_P10_SIRIUS_2022	C15H24O5	[M - H4O2 + H]+	C15H20O3	Terpenoids	0.9837045073509216	Sesquiterpenoids	0.9755962491035461	Eudesmane sesquiterpenoids	0.4143437147140503	Sesquiterpenoids	0.6945171356201172			Sesquiterpenoids	0.6945171356201172	Prenol lipids	0.7645391821861267	Lipids and lipid-like molecules	0.6820276975631714	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1823_P10_SIRIUS_2022	C15H22O4	[M - H2O + H]+	C15H20O3	Terpenoids	0.9837045073509216	Sesquiterpenoids	0.9755962491035461	Eudesmane sesquiterpenoids	0.4143437147140503	Sesquiterpene lactones	0.5920155644416809	Sesquiterpene lactones	0.5920155644416809	Terpene lactones	0.6080858111381531	Prenol lipids	0.7645391821861267	Lipids and lipid-like molecules	0.6820276975631714	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Sesquiterpene lactones; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1164_P10_SIRIUS_1288	C14H24O	[M + H]+	C14H24O	Terpenoids	0.9144919514656067	Sesquiterpenoids	0.5746012926101685	Caryophyllane sesquiterpenoids	0.40877875685691833	Prenol lipids	0.6551544666290283					Prenol lipids	0.6551544666290283	Lipids and lipid-like molecules	0.5951972007751465	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1688_P10_SIRIUS_1868	C8H18O5	[M - H4O2 + H]+	C8H14O3	Fatty acids	0.8791154026985168	Fatty Acids and Conjugates	0.9607827067375183	Hydroxy fatty acids	0.9445980787277222	Fatty Acyls	0.9223482608795166					Fatty Acyls	0.9223482608795166	Lipids and lipid-like molecules	0.9184821844100952	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1688_P10_SIRIUS_1868	C8H14O3	[M + H]+	C8H14O3	Fatty acids	0.8791154026985168	Fatty Acids and Conjugates	0.9607827067375183	Hydroxy fatty acids	0.9445980787277222	Lactones	0.0025760172866284847					Lactones	0.0025760172866284847	Organoheterocyclic compounds	0.05002085492014885	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1688_P10_SIRIUS_1868	C8H16O4	[M - H2O + H]+	C8H14O3	Fatty acids	0.8791154026985168	Fatty Acids and Conjugates	0.9607827067375183	Hydroxy fatty acids	0.9445980787277222	Medium-chain hydroxy acids and derivatives	0.9349825978279114			Medium-chain hydroxy acids and derivatives	0.9349825978279114	Hydroxy acids and derivatives	0.912574052810669	Organic acids and derivatives	0.9989123344421387	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1965_P10_SIRIUS_2180	C19H23N3O	[M + Na]+	C19H23N3O	Alkaloids	0.9977123737335205	Tryptophan alkaloids	0.45031923055648804	Pyridine alkaloids	0.11628440022468567	Benzenoids	0.9815203547477722							Benzenoids	0.9815203547477722	Organic compounds; Organoheterocyclic compounds; Pyrroles; Piperidines; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2104_P10_SIRIUS_2328	C10H16O4	[M - H2O + H]+	C10H14O3	Polyketides	0.8446243405342102	Cyclic polyketides	0.6701313853263855	2-pyrone derivatives	0.9794990420341492	Dihydropyranones	0.9180811047554016	Dihydropyranones	0.9180811047554016	Pyranones and derivatives	0.7382358312606812	Pyrans	0.3658898174762726	Organoheterocyclic compounds	0.9986887574195862	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dihydropyranones; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
