row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20220918_LFX_AB_19_P10B07_1_POS.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_F.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_D.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_A.mzML Peak area,20220918_LFX_AB_07_P10A07_1_POS.mzML Peak area,20220918_LFX_AB_01_P10A01_1_POS.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_H.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_G.mzML Peak area,20220918_LFX_AB_18_P10B06_1_POS.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_B.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_C.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_pre_E.mzML Peak area,20220918_LFX_AB_04_P10A04_1_POS.mzML Peak area,20220918_LFX_AB_06_P10A06_1_POS.mzML Peak area,20220918_LFX_AB_02_P10A02_1_POS.mzML Peak area,20220918_LFX_AB_05_P09A05_1_POS_QC_post_H.mzML Peak area,20220918_LFX_AB_28_P10C04_1_POS.mzML Peak area,20220918_LFX_AB_22_P10B10_1_POS.mzML Peak area,20220918_LFX_AB_20_P10B08_1_POS.mzML Peak area,20220918_LFX_AB_08_P10A08_1_POS.mzML Peak area,20220918_LFX_AB_37_P10D01_1_POS.mzML Peak area,20220918_LFX_AB_05_P10A05_1_POS.mzML Peak area,20220918_LFX_AB_14_P10B02_1_POS.mzML Peak area,20220918_LFX_AB_21_P10B09_1_POS.mzML Peak area,20220918_LFX_AB_13_P10B01_1_POS.mzML Peak area,20220918_LFX_AB_15_P10B03_1_POS.mzML Peak area,20220918_LFX_AB_03_P10A03_1_POS.mzML Peak area,20220918_LFX_AB_24_P10B12_1_POS.mzML Peak area,20220918_LFX_AB_17_P10B05_1_POS.mzML Peak area,20220918_LFX_AB_12_P10A12_1_POS.mzML Peak area,20220918_LFX_AB_10_P10A10_1_POS.mzML Peak area,20220918_LFX_AB_11_P10A11_1_POS.mzML Peak area,20220918_LFX_AB_38_P10D02_1_POS.mzML Peak area,20220918_LFX_AB_29_P10C05_1_POS.mzML Peak area,20220918_LFX_AB_25_P10C01_1_POS.mzML Peak area,20220918_LFX_AB_45_P10D09_1_POS.mzML Peak area,20220918_LFX_AB_44_P10D08_1_POS.mzML Peak area,20220918_LFX_AB_09_P10A09_1_POS.mzML Peak area,20220918_LFX_AB_31_P10C07_1_POS.mzML Peak area,20220918_LFX_AB_34_P10C10_1_POS.mzML Peak area,20220918_LFX_AB_16_P10B04_1_POS.mzML Peak area,20220918_LFX_AB_23_P10B11_1_POS.mzML Peak area,20220918_LFX_AB_39_P10D03_1_POS.mzML Peak area,20220918_LFX_AB_26_P10C02_1_POS.mzML Peak area,20220918_LFX_AB_36_P10C12_1_POS.mzML Peak area,20220918_LFX_AB_47_P10D11_1_POS.mzML Peak area,20220918_LFX_AB_27_P10C03_1_POS.mzML Peak area,20220918_LFX_AB_33_P10C09_1_POS.mzML Peak area,20220918_LFX_AB_48_P10D12_1_POS.mzML Peak area,20220918_LFX_AB_70_P10F10_1_POS.mzML Peak area,20220918_LFX_AB_58_P10E10_1_POS.mzML Peak area,20220918_LFX_AB_32_P10C08_1_POS.mzML Peak area,20220918_LFX_AB_30_P10C06_1_POS.mzML Peak area,20220918_LFX_AB_43_P10D07_1_POS.mzML Peak area,20220918_LFX_AB_50_P10E02_1_POS.mzML Peak area,20220918_LFX_AB_49_P10E01_1_POS.mzML Peak area,20220918_LFX_AB_46_P10D10_1_POS.mzML Peak area,20220918_LFX_AB_41_P10D05_1_POS.mzML Peak area,20220918_LFX_AB_51_P10E03_1_POS.mzML Peak area,20220918_LFX_AB_54_P10E06_1_POS.mzML Peak area,20220918_LFX_AB_67_P10F08_1_POS.mzML Peak area,20220918_LFX_AB_52_P10E04_1_POS.mzML Peak area,20220918_LFX_AB_35_P10C11_1_POS.mzML Peak area,20220918_LFX_AB_53_P10E05_1_POS.mzML Peak area,20220918_LFX_AB_73_P10G01_1_POS.mzML Peak area,20220918_LFX_AB_64_P10F04_1_POS.mzML Peak area,20220918_LFX_AB_78_P10G06_1_POS.mzML Peak area,20220918_LFX_AB_69_P10F09_1_POS.mzML Peak area,20220918_LFX_AB_63_P10F03_1_POS.mzML Peak area,20220918_LFX_AB_55_P10E07_1_POS.mzML Peak area,20220918_LFX_AB_74_P10G02_1_POS.mzML Peak area,20220918_LFX_AB_62_P10F02_1_POS.mzML Peak area,20220918_LFX_AB_42_P10D06_1_POS.mzML Peak area,20220918_LFX_AB_68_P10F09_1_POS.mzML Peak area,20220918_LFX_AB_57_P10E09_1_POS.mzML Peak area,20220918_LFX_AB_65_P10F05_1_POS.mzML Peak area,20220918_LFX_AB_59_P10E11_1_POS.mzML Peak area,20220918_LFX_AB_40_P10D04_1_POS.mzML Peak area,20220918_LFX_AB_71_P10F11_1_POS.mzML Peak area,20220918_LFX_AB_61_P10F01_1_POS.mzML Peak area,20220918_LFX_AB_85_P10H01_1_POS.mzML Peak area,20220918_LFX_AB_79_P10G07_1_POS.mzML Peak area,20220918_LFX_AB_75_P10G03_1_POS.mzML Peak area,20220918_LFX_AB_89_P10H05_1_POS.mzML Peak area,20220918_LFX_AB_72_P10F12_1_POS.mzML Peak area,20220918_LFX_AB_56_P10E08_1_POS.mzML Peak area,20220918_LFX_AB_95_P10H11_1_POS.mzML Peak area,20220918_LFX_AB_83_P10G11_1_POS.mzML Peak area,20220918_LFX_AB_60_P10E12_1_POS.mzML Peak area,20220918_LFX_AB_92_P10H08_1_POS.mzML Peak area,20220918_LFX_AB_77_P10G05_1_POS.mzML Peak area,20220918_LFX_AB_66_P10F06_1_POS.mzML Peak area,20220918_LFX_AB_76_P10G04_1_POS.mzML Peak area,20220918_LFX_AB_84_P10G12_1_POS.mzML Peak area,20220918_LFX_AB_81_P10G09_1_POS.mzML Peak area,20220918_LFX_AB_80_P10G08_1_POS.mzML Peak area,20220918_LFX_AB_90_P10H06_1_POS.mzML Peak area,20220918_LFX_AB_91_P10H07_1_POS.mzML Peak area,20220918_LFX_AB_88_P10H04_1_POS.mzML Peak area,20220918_LFX_AB_87_P10H03_1_POS.mzML Peak area,20220918_LFX_AB_96_P10H12_1_POS.mzML Peak area,20220918_LFX_AB_93_P10H09_1_POS.mzML Peak area,20220918_LFX_AB_94_P10H10_1_POS.mzML Peak area,20220918_LFX_AB_82_P10G10_1_POS.mzML Peak area,20220918_LFX_AB_86_P10H02_1_POS.mzML Peak area,
1620,324.1453455312469,2.04675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588820.1,0,0,0,0,0,0,0,0,0,0,0,340041.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621,392.2079814718143,2.0473435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569220.5,0,0,0,0,0,0,0,0,0,0,0,2750314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1622,551.284697669422,2.0479083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083768.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569404.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1623,167.07023521651797,2.049096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852572.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1624,267.0860776330786,2.0496562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194126.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1625,205.15886552955587,2.0508418,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202313.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1627,225.05222649722435,2.052513,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724474.2,0,766271.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034363.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091568.9,0,0,0,0,0,0,0,0,0,
1628,239.16407495757346,2.0528207,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1629,257.17461012525,2.0528207,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809924.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1630,297.16721444278926,2.0528207,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593270.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1631,265.070267875998,2.0534008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126586.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1632,219.17429869561272,2.0534406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180673.81,0,0,0,0,0,0,0,0,0,0,0,1114763.0,0,0,0,0,0,
1633,896.5243101876092,2.0536344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609807.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1634,448.7654443542004,2.0547693,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653856.8,0,0,0,0,0,0,0,0,0,0,696687.5,0,0,0,0,0,0,0,0,0,2314076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1635,381.2388117530622,2.0557468,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631828.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1636,245.11725723152117,2.0561268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1637,161.13240472362196,2.0563028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417546.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1638,201.16369470522105,2.0563028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277017.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1639,255.12247130044176,2.0569942,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780216.0,0,1945299.5,0,0,0,0,0,0,0,0,0,0,1246022.4,0,0,0,0,6586610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585204.5,0,0,0,0,0,0,0,0,0,
1640,221.153579538226,2.0609834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633477.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1641,237.11197986688907,2.0619633,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708984.44,0,0,0,0,0,0,0,0,0,
1643,401.1536498859112,2.064646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466184.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470780.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676485.94,0,0,0,0,0,0,0,0,0,
1644,133.10112683210812,2.0657623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1645,207.13794100089933,2.0658717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240487.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1646,404.1719789804167,2.066442,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334380.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427985.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1647,421.29498995792727,2.0673752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997471.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1648,223.20536272220625,2.0688992,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120526.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1649,237.18482991055185,2.0701404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419696.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350373.5,0,0,0,0,0,
1650,151.07532510103982,2.0721216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796940.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876685.94,0,0,0,0,0,0,0,0,0,
1652,261.1120941116054,2.0722249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923408.7,0,0,0,0,0,0,
1654,213.1118796240164,2.074008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177183.6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1655,189.1273793937394,2.0740843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363355.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1656,434.1826187065862,2.0746474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166973.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141300.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1657,295.18785319496664,2.0765457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113847.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548452.8,0,0,0,0,0,
1659,255.19528289055864,2.0794258,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867783.7,0,0,0,0,0,
1660,274.09560701280924,2.082153,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591186.06,0,0,0,0,0,0,0,0,0,
1661,313.1027152625089,2.082153,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520069.1,0,0,0,0,0,0,0,0,0,
1662,284.10334756823437,2.0822515,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94764.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1664,277.2008698987371,2.0833871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703611.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665,166.08619779978804,2.0844436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277755.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1666,364.22295295547514,2.0844436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4009824E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1667,286.16466608097613,2.0872154,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695201.44,0,0,0,0,0,
1668,343.1173310689915,2.088362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943980.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
